Step,dist,comp_time,num_opts
0,0.5717033550018895,0.9700661190145183,0
25,0.5991930896414743,0.568503337999573,0
50,0.6221648912775611,0.5789128529722802,0
75,0.6402611533156822,0.5698325090052094,0
100,0.6547468338572641,0.585342191014206,0
125,0.6648515594872081,0.5647522149956785,0
150,0.6714640727454906,0.5621573059761431,0
175,0.6785576019057253,0.5697027720161714,0
200,0.6856557076287262,0.564730089972727,0
225,0.695953698715749,0.5655625989893451,0
250,0.7112346765280926,0.5689683219825383,0
275,0.730790939094044,0.5600153889972717,0
300,0.7473912778046911,0.5695769780140836,0
325,0.7617097310064213,0.5733778020075988,0
350,0.7786503364971534,0.5736959320202004,0
375,0.8005488990432229,0.5511034170049243,0
400,0.823749726098558,0.5552971889846958,0
425,0.8427882510317156,0.5523234660213348,0
450,0.8625657627346395,0.5737341550120618,0
475,0.8868459802732662,0.5752235359977931,0
500,0.9091368970800383,0.5663437430048361,0
525,0.9290526207412328,0.5628972540143877,0
550,0.9479706007256589,0.5464150490006432,0
575,0.9651977097528395,0.5755437610205263,0
600,0.9847687626835713,0.5667520650022198,0
625,1.0080220194218794,0.5534019600017928,0
650,1.028443541498434,0.5721172140038107,0
675,1.044543259607166,0.5680202459916472,0
700,1.0573685417153473,0.5749560479889624,0
725,1.0676228262748613,0.5772835210082121,0
750,1.0747382408770796,0.5671817749971524,0
775,1.0789230974916564,0.5633031770121306,0
800,1.080450901421785,0.5729384549777023,1
825,1.0796464978419338,0.581248388014501,5
850,1.0768861742486249,0.6022325419762637,28
875,1.0718457384247235,0.7710393409943208,173
900,1.0679203233646257,0.7370879569789395,145
925,1.0655637065208265,0.838827827014029,241
950,1.0653752390063618,0.646556406019954,84
975,1.0681362679221447,0.7496746609976981,168
1000,1.0733022970475385,0.8215086490090471,236
1025,1.0805915289495611,0.7599551070015877,187
1050,1.0903178950843087,0.6762158240017015,110
1075,1.1031024010048363,0.6658966639952268,104
1100,1.119085396692645,0.6486088329984341,87
1125,1.1337114021891272,0.7835900339996442,198
1150,1.1447586615866758,0.927403517998755,338
1175,1.1533582029668876,1.0334627009870019,428
1200,1.1641807139370066,1.0366576699889265,434
1225,1.178870408212192,0.7250658569973893,150
1250,1.1968792192705748,0.8980230370070785,312
1275,1.2129360583300655,1.026154987019254,425
1300,1.2249129207960323,1.2371235630125739,614
1325,1.233342310068166,1.38090359501075,705
1350,1.2397360419600314,1.457816415000707,770
1375,1.2437053049765956,1.4613259060133714,759
1400,1.24481680583107,1.388833961013006,727
1425,1.244369182925539,1.3310068850114476,665
1450,1.2425363695225045,1.5467923390096985,804
1475,1.2385441012861227,1.7543851230002474,1037
1500,1.2312210532882635,1.6201421940058935,907
1525,1.2211535995550562,1.8579529940034263,1104
1550,1.2071934376347613,2.012001777999103,1238
1575,1.188878771487921,1.9556996320025064,1224
1600,1.1675994141548875,1.916702485003043,1188
1625,1.141890806807271,2.829597535019275,2037
1650,1.109357660823999,4.0578341109794565,2969
1675,1.0704903409401414,4.446633980987826,3350
1700,1.0249598784868583,5.900306705007097,4784
1725,0.9710368895277884,1.9030683340097312,1202
1750,0.9135462286178649,1.627068694011541,959
1775,0.8574456443655828,0.9098423599789385,310
1800,0.8063007452501945,0.6835144459910225,100
1825,0.7599015831343654,0.5893873350287322,18
1850,0.7174901795588828,0.5827321750111878,5
1875,0.6794118693267155,0.5757914430287201,0
1900,0.6473145940669854,0.5902707329951227,2
1925,0.6217167988040195,0.5954075570043642,1
1950,0.6017754170520179,0.580251353996573,0
1975,0.5866856468935074,0.5812525119981728,0
2000,0.5763435092369008,0.5844808840192854,0
2025,0.5681598095684646,0.5830993010022212,0
2050,0.5621370587451662,0.5785585959965829,0
2075,0.5593208796771673,0.5818180819915142,0
2100,0.5604977705361187,0.5803604600077961,0
2125,0.5615305733613071,0.5796779450029135,0
2150,0.5624261615123701,0.5709003709780518,0
2175,0.5616562675935146,0.577150539989816,0
2200,0.5616397434168318,0.5812743459828198,0
2225,0.5628496541756596,0.5722276140004396,0
2250,0.5615305245439994,0.5627810850273818,0
2275,0.5619219898326264,0.5586987019923981,0
2300,0.5624340953392611,0.5559376029996201,0
2325,0.5654492188525692,0.5624652009864803,0
2350,0.5699922775919701,0.5724932099983562,0
2375,0.570968371128684,0.5664897300011944,0
2400,0.5702952297883292,0.558236107986886,0
2425,0.5692058843261267,0.5641906700038817,0
2450,0.5698512647825916,0.5596334759902675,0
2475,0.5713704289264073,0.5616424389882013,0
2500,0.5724347822104464,0.5661378880031407,0
2525,0.570720685834248,0.5750430530169979,0
2550,0.5683734167293021,0.5633046090079006,0
2575,0.5686105622039372,0.5608734069974162,0
2600,0.5689965099235815,0.5639704570057802,0
2625,0.5701066131018908,0.5595961549843196,0
2650,0.5684778579534627,0.5618854599888436,0
2675,0.5662204416156836,0.5639153090014588,0
2700,0.5654063138253562,0.5714789010235108,0
2725,0.5635499117192254,0.5653450620011427,0
2750,0.5621697718407017,0.5601275109802373,0
2775,0.5638396571182137,0.5591633419971913,0
2800,0.5643656385433834,0.5565113479970023,0
2825,0.5656496302386862,0.5608764099888504,0
2850,0.567468022015989,0.5634572870039847,0
2875,0.5669908258685699,0.5744152500119526,0
2900,0.5688696042968646,0.5795495449856389,0
2925,0.5694957988273069,0.5755312789988238,0
2950,0.5699813656514513,0.5954415239975788,0
2975,0.5701701886248192,0.5950916940055322,0
3000,0.5685030250682023,0.585869211005047,0
3025,0.5688855566066657,0.5850591939815786,0
3050,0.5709896310393104,0.5961042109993286,0
3075,0.5402506425465387,0.5764958709769417,0
3100,0.5102999208212282,0.5415619650157169,0
3125,0.47992277031960245,0.4959642019821331,0
3150,0.4481641144163425,0.478520026023034,0
3175,0.4191816513435188,0.43465544300852343,0
3200,0.38963104952145095,0.419565414020326,0
3225,0.35934945237717986,0.37856216201907955,0
3250,0.332029435852442,0.350130957987858,0
3275,0.3041254609759785,0.312770261982223,0
3300,0.2735100762581579,0.27486736301216297,0
3325,0.24261542527893573,0.23786645897780545,0
3350,0.21433184468641447,0.20862227198085748,0
3375,0.18472695971779254,0.174321045022225,0
3400,0.15392999597824059,0.1468960439960938,0
3425,0.12209759846191592,0.11281020598835312,0
3450,0.09203702218706027,0.07836344599490985,0
3475,0.06069978759186904,0.04544021197943948,0
3500,0.02874090595743008,0.010420853999676183,0
