Step,dist,comp_time,num_opts
2050,0.5374445283213165,0.2163884510000571,0
2075,0.5413129567458123,0.21518376799986072,0
2100,0.5454248753242661,0.21428968499981238,0
2125,0.5487552166954047,0.21466007799995168,0
2150,0.5524052522152835,0.21456233399999292,0
2175,0.5553439736175713,0.21672714499982249,0
2200,0.5587122775482024,0.21709811400000945,0
2225,0.5614178828830063,0.2174673420001909,0
2250,0.5646229440404993,0.21556669799997508,0
2275,0.5672278531782894,0.2168411949999154,0
2300,0.5692078777848628,0.21408412799996768,0
2325,0.5686396675230324,0.2165516770000977,0
2350,0.5686267077203797,0.21867085199983194,0
2375,0.5680144589904513,0.21976029999996172,0
2400,0.5679522453492407,0.2178430499998285,0
2425,0.5673105271774664,0.21528402200010532,0
2450,0.5672313644122895,0.2135309000000234,0
2475,0.5665739108548182,0.21268449099989084,0
2500,0.5664853785898796,0.21280695599989485,0
2525,0.5658304359313995,0.21950940600004287,0
2550,0.5657319929991038,0.21400770699983696,0
2575,0.5648915643275849,0.21640339700002187,0
2600,0.5646234555456794,0.21805363900011798,0
2625,0.5637887798687623,0.21871504099999584,0
2650,0.5635242319273288,0.21414876400012872,0
2675,0.5626947766496304,0.21531993600001442,0
2700,0.5624341880727246,0.2149543350001295,0
2725,0.5616113687133336,0.21547263899992686,0
2750,0.5613685328298316,0.21475191200011068,0
2775,0.5605593977632131,0.22263416200007669,0
2800,0.5603262388586862,0.2238888690001204,0
2825,0.5612495146541499,0.22431837599992832,0
2850,0.5593349557321632,0.22353938500009463,0
2875,0.558010427083506,0.22202389900007802,0
2900,0.5616641764292474,0.22152666300007695,0
2925,0.5647166085576579,0.2244647120000991,0
2950,0.5627876360799275,0.2220375070000955,0
2975,0.561410357712337,0.22612723999986883,0
3000,0.5596934107101195,0.2246768370000609,0
3025,0.5595555884560397,0.22608479000018633,0
3050,0.5588475623319692,0.22387864500001342,0
3075,0.5286120471800791,0.2251282090001041,0
3100,0.4985522687537295,0.21238231300003463,0
3125,0.4707601052684903,0.19032112299987602,0
3150,0.44239544890985827,0.17958902200007287,0
3175,0.4145992819735837,0.16757990800010703,0
3200,0.3862342891729594,0.15393420200007313,0
3225,0.3577195555972912,0.14876210900001752,0
3250,0.32861526076500785,0.1334479659999488,0
3275,0.2966989423042012,0.12183185499998217,0
3300,0.26574797022123053,0.10945340300008866,0
3325,0.23977879668541852,0.09531679699989581,0
3350,0.21537991120345212,0.08380603600016912,0
3375,0.18820397807027892,0.07025987799988798,0
3400,0.16100465737894093,0.05700320699997974,0
3425,0.13588043650958534,0.04358830899991517,0
3450,0.11353748356585933,0.030494092000026285,0
3475,0.09517986321750047,0.017678362999959063,0
3500,0.07981285670533941,0.004470119999950839,0
