Step,dist,comp_time,num_opts
0,0.5717033550018895,0.9269033919990761,0
25,0.5991930896414743,0.5491382680047536,0
50,0.6219487918588822,0.5509811020019697,0
75,0.6400452323625642,0.5491987249988597,0
100,0.6531543062336517,0.5472079059982207,0
125,0.6630009499957851,0.5658459630067227,0
150,0.6717372861162432,0.5450853140064282,0
175,0.6793388853357308,0.5602977840026142,4
200,0.6892450347714597,0.5678040969942231,11
225,0.7024611841466706,0.5529677779995836,1
250,0.7206346903787473,0.5456856950040674,1
275,0.7381572836613985,0.5600425930024358,6
300,0.7532993954213477,0.5891551189997699,13
325,0.7670935567894536,0.57178968199878,12
350,0.7818225854550357,0.5652718060009647,9
375,0.8012635391757134,0.5616769140033284,5
400,0.8208052495539804,0.6125250079930993,37
425,0.8389134190678292,0.6512406719994033,61
450,0.8596827496279463,0.5906383529945742,14
475,0.8832933189682758,0.5945920179947279,26
500,0.9050043414905923,0.6065773739974247,33
525,0.9263911214314569,0.6821937050117413,75
550,0.950476257370036,0.5588305480050622,7
575,0.974992778398486,0.6802034389984328,80
600,0.9981383899067918,0.6512766380037647,62
625,1.0234245192852558,0.6558828690031078,64
650,1.0488733185471126,0.7044255010114284,93
675,1.0743749510691862,0.6817595440079458,76
700,1.1007018591937907,0.6689545300032478,72
725,1.1261532967397987,0.7472777509974549,123
750,1.1534559168129943,0.7770790830109036,130
775,1.1798824162366224,0.7660522009973647,134
800,1.2034842355983708,0.7453494069923181,119
825,1.223329149823942,0.749638319000951,122
850,1.2397064117766823,0.6413831499958178,55
875,1.2523298333317543,0.6909004199987976,84
900,1.2624914853895215,0.7089342929975828,91
925,1.2703973117174643,0.7379845359973842,118
950,1.2767724612415037,0.9094122579990653,222
975,1.2810428874541613,0.7688090709998505,136
1000,1.286385035514198,1.315319768997142,461
1025,1.2923166459712434,1.2467292670044117,427
1050,1.2951445278337985,1.3670990760001587,504
1075,1.2962811554613605,1.195380702993134,401
1100,1.3006547020847363,1.6335092799999984,664
1125,1.3085053831880806,1.7051667799969437,721
1150,1.3197367201333892,2.6473335990012856,1290
1175,1.3342700528423974,3.262026733995299,1672
1200,1.352176595376112,6.537369921003119,3713
1225,1.3717748915603383,5.91492697900685,3332
1250,1.388321303469367,3.6491874939965783,1916
1275,1.4023177590766536,1.447632937997696,559
1300,1.4121436555012736,1.0773537810018752,326
1325,1.4179880795053015,1.1135996179946233,342
1350,1.4221095334065477,1.2385835619934369,425
1375,1.4245421605047495,1.2441228730021976,429
1400,1.4238685030802416,1.1514607650024118,373
1425,1.4207329494961178,1.0703328179952223,313
1450,1.416076753324407,1.1476709050039062,370
1475,1.4095993537312466,1.0319741150015034,301
1500,1.4008718985898494,1.2544065570109524,433
1525,1.3896917993204434,1.230826077007805,412
1550,1.3765765213066286,1.2514806449908065,434
1575,1.3624611488693978,1.1893733210017672,397
1600,1.3459100078704385,1.9521924040018348,860
1625,1.324218826074127,3.3230128930008505,1749
1650,1.2957974782729818,3.6739997539989417,1935
1675,1.2594107070728104,4.358513667000807,2353
1700,1.2153362478752268,4.6336448160000145,2528
1725,1.1632248967302912,5.910874948996934,3344
1750,1.1012954737679195,1.9175470640038839,844
1775,1.033909320656557,1.5903989780053962,629
1800,0.9650277120297523,1.2712716370006092,447
1825,0.8978780330054559,0.9117890390043613,216
1850,0.833564106605395,0.6052841979981167,36
1875,0.7748084470369617,0.5555819379951572,4
1900,0.7200675771072544,0.5439064880047226,1
1925,0.6693860937086127,0.5484821559948614,0
1950,0.6240805126567402,0.5481012569944141,0
1975,0.5816308792683521,0.5475679250084795,0
2000,0.5431516147120791,0.5578184830083046,0
2025,0.5095595177165326,0.5487776339869015,0
2050,0.4810807358635807,0.5466492569976253,0
2075,0.45779208642808095,0.5426793819933664,0
2100,0.43916800071986223,0.5488182709959801,0
2125,0.42359912188818777,0.5454824859916698,0
2150,0.4094456380614115,0.5483998210111167,0
2175,0.39695229078218625,0.5497382119938266,0
2200,0.3882051300597681,0.5462875350058312,0
2225,0.38259555393561184,0.5524568430118961,0
2250,0.37850092445491035,0.5463001760072075,0
2275,0.3770888251953572,0.5498435719928239,0
2300,0.37947779835788403,0.5449599540006602,0
2325,0.38570019311967374,0.5596005489933304,0
2350,0.39577867824791907,0.5488025110098533,0
2375,0.4108505897292686,0.5452195649995701,0
2400,0.4253649753819104,0.5473809319955762,0
2425,0.44043972498162715,0.5457879290042911,0
2450,0.45518523238695013,0.5444935480045388,0
2475,0.4668180086943685,0.5478428580099717,0
2500,0.47811706995079983,0.5622854859975632,0
2525,0.4888219157310314,0.5477737460023491,0
2550,0.49791933608365435,0.5460219800006598,0
2575,0.5045463686208153,0.5476139550009975,0
2600,0.5108314684270338,0.5430616160010686,0
2625,0.5143989502935817,0.5448466759989969,0
2650,0.518536340052885,0.5485986029962078,0
2675,0.5220998752869983,0.5576344740111381,0
2700,0.5253614841625621,0.5441776739899069,0
2725,0.5315511254191664,0.5405592859897297,0
2750,0.5362930513425785,0.5511933849920752,0
2775,0.5386278356968892,0.5474611899990123,0
2800,0.5404306240259695,0.5488563729886664,0
2825,0.5438585269926401,0.5479960560041945,0
2850,0.5462496770586058,0.5551886339962948,0
2875,0.5489991900865906,0.5433603989949916,0
2900,0.5529287052774596,0.5500815220002551,0
2925,0.5566583301260696,0.5455316949955886,0
2950,0.5576121998184898,0.5439920659991913,0
2975,0.557761354806299,0.5490420260030078,0
3000,0.5573946877057864,0.5488700959976995,0
3025,0.556034328911227,0.5441805320006097,0
3050,0.5574084986409673,0.5513092250039335,0
3075,0.5288775817704146,0.5468653349962551,0
3100,0.4972267786200882,0.5159310890012421,0
3125,0.46556681034745007,0.4809748789994046,0
3150,0.43829080513289675,0.475897955999244,0
3175,0.41302263737743883,0.4586930490040686,0
3200,0.3849785417747978,0.40585193800507113,0
3225,0.3563024097191369,0.35979808299453,0
3250,0.32601880216108553,0.3280540720006684,0
3275,0.29586334712033724,0.29317378099949565,0
3300,0.26762807064535227,0.2632329589978326,0
3325,0.23661831250772622,0.23278568900423124,0
3350,0.20471255189995693,0.1989892260025954,0
3375,0.17489741370914916,0.16837797399784904,0
3400,0.14831626972983017,0.13664274000620935,0
3425,0.12547226286681512,0.1068145960016409,0
3450,0.10537661437553048,0.07415171100001317,0
3475,0.08869033204350113,0.04277525999350473,0
3500,0.07103038275078781,0.01034920199890621,0
