Step,dist,comp_time,discarded_paths
2475,0.5635197630046382,0.9706089210230857,0
2500,0.5636393682072056,0.9474451049463823,0
2525,0.5637444605270907,0.943737601977773,0
2550,0.5625653135737643,0.9449651640024967,0
2575,0.5638664663331113,0.9558851960464381,0
2600,0.5634706776114554,0.9472398959915154,0
2625,0.5636605745112356,0.9428687289473601,0
2650,0.5669922649383647,0.9439419830450788,0
2675,0.5675996740373714,0.9720142310252413,0
2700,0.5687749590424249,0.951929644041229,0
2725,0.5693828738658316,0.9604732099687681,0
2750,0.5695374174095214,0.9487294070422649,0
2775,0.5672365672789806,0.9593455510330386,0
2800,0.5655236396277179,0.9522789809852839,0
2825,0.5687988431359836,0.9487816990003921,0
2850,0.5714954468919784,0.9415015590493567,0
2875,0.5710991236419559,0.9701447369880043,0
2900,0.5678871292666888,0.9474437199532986,0
2925,0.565261402506649,0.9330620869877748,0
2950,0.5676229677518752,0.9512178199947812,0
2975,0.5694049720236214,0.9605536700109951,0
3000,0.5672068489501916,0.9547796419938095,0
3025,0.5674524450164908,0.951848249998875,0
3050,0.5671311053105349,0.9440043380018324,0
3075,0.5372827002281901,0.9497755479533225,0
3100,0.5068714792090071,0.8977421370218508,0
3125,0.47703115585838046,0.8359421220375225,0
3150,0.4466202825590138,0.7817272869870067,0
3175,0.4167694524460297,0.7357745440094732,0
3200,0.3880047058669336,0.6811332930228673,0
3225,0.3563838990121699,0.6189062600024045,0
3250,0.32534633676599606,0.5664099639980122,0
3275,0.2992810158637072,0.5101017570123076,0
3300,0.2724969456467758,0.4778320899931714,0
3325,0.24071401647184087,0.40213605196913704,0
3350,0.20395876141811956,0.3480445359600708,0
3375,0.1679006925133582,0.2921251249499619,0
3400,0.13684678892510455,0.23978688096394762,0
3425,0.11054098114662492,0.18490311998175457,0
3450,0.0881698035620281,0.13012912299018353,0
3475,0.0707891187551102,0.07610577397281304,0
3500,0.05597279693688447,0.018010505998972803,0
