Step,dist,comp_time,num_opts
0,0.5717033550018895,0.7605509629938751,0
25,0.5991930896414743,0.33178514600149356,0
50,0.6222847146536389,0.32621559299877845,0
75,0.6417788820088121,0.3289391529979184,0
100,0.6574712877641714,0.3303989639971405,0
125,0.6711791404205573,0.3281712149910163,0
150,0.6820666376302383,0.327323609002633,0
175,0.6896572410015688,0.33008212101412937,0
200,0.6972983433317294,0.32983965499443,0
225,0.7047379205307063,0.32831881698803045,0
250,0.7150700549556247,0.330165537976427,0
275,0.7303972120769715,0.32928686699597165,0
300,0.7506321885512522,0.3291890459950082,0
325,0.7729710889913259,0.3260865769989323,0
350,0.7949121541892156,0.3365825040091295,0
375,0.8140582250928068,0.32380890098284,0
400,0.8306113347648034,0.3280957200040575,0
425,0.8468200688134683,0.3281295839988161,0
450,0.8640118564120818,0.3250004099973012,0
475,0.8860479250045799,0.3252148629981093,0
500,0.9111651177543826,0.32922019899706356,0
525,0.9357019051104899,0.3310600919940043,0
550,0.9583755857186973,0.32796048300224356,0
575,0.9807753558219321,0.32599013301660307,0
600,1.0071191042889267,0.328195495007094,0
625,1.0326572785793922,0.33790725099970587,0
650,1.0598911749420676,0.32554704500944354,0
675,1.0866994213821533,0.3263726800214499,0
700,1.111085518201374,0.3283197580021806,0
725,1.1333003283634446,0.3299415959918406,0
750,1.1520949771783429,0.32676583499414846,0
775,1.1664676146333242,0.32749031600542367,0
800,1.1778231297019601,0.3259767410054337,0
825,1.1875115376627512,0.32618922300753184,0
850,1.1999383229389247,0.3265624339983333,0
875,1.212433977270556,0.32442867700592615,0
900,1.2214830139895523,0.3301660360011738,0
925,1.227759519453006,0.32469101500464603,0
950,1.231160333299409,0.33657177700661123,1
975,1.2316452270805,0.35705427499487996,25
1000,1.2295368437876384,0.4137700270221103,76
1025,1.2254772656944708,0.4464026010246016,104
1050,1.2224689849407389,0.45350146299460903,110
1075,1.2217488647116859,0.37634049900225364,42
1100,1.2241198852789736,0.4708831039897632,125
1125,1.229167031211983,0.5636155680113006,208
1150,1.2365774400434766,0.4420198949810583,100
1175,1.2468637818272001,0.3700704020156991,34
1200,1.2605578365844248,0.3848681499948725,48
1225,1.277662377604677,0.38444839100702666,49
1250,1.2970801309513176,0.38597613299498335,50
1275,1.313715011470488,0.49743873698753305,151
1300,1.326956279366449,0.6050775800249539,245
1325,1.3420604647032766,0.4954195890168194,150
1350,1.3611498572664198,0.4510640540102031,101
1375,1.3841416172967167,0.4270882369892206,87
