v_nom,v_q1,v_q2,v_q3,w_nom,w_q1,w_q2,w_q3,x,y,obs_x
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.0034799107388163338,2.1543323480336823e-05,5.992240802675585
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.0037198921387565902,2.4531246289690065e-05,5.991973244147157
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.003967871021546286,2.7767554429303774e-05,5.991705685618729
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.004223847277350144,3.1254166629986714e-05,5.991438127090301
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.004487820811053168,3.499228170823007e-05,5.991170568561873
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.004759791543167666,3.8982378587243275e-05,5.990903010033445
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.005039759410632269,4.3224216316698025e-05,5.990635451505017
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.005327724367502952,4.771683409094737e-05,5.990367892976589
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.005623686385536072,5.2458551265509124e-05,5.990100334448161
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.005927645454663401,5.7446967371625884e-05,5.989832775919733
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.006239601583359187,6.267896212873631e-05,5.989565217391305
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.006559554798899225,6.815069545471526e-05,5.989297658862876
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.006887505147511948,7.385760747376276e-05,5.989030100334448
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.007223452694421551,7.979441852184487e-05,5.98876254180602
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.007567397523783123,8.595512914961173e-05,5.988494983277592
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.007919339738509824,9.233302012274108e-05,5.988227424749164
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.008279279459992074,9.892065241967815e-05,5.987959866220736
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.008647216827708788,0.00010570986722676524,5.987692307692308
4.01318295476867,4.01318295476867,4.01318295476867,4.01318295476867,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.009023151998730616,0.00011269178593077753,5.987424749163879
4.01318295476867,4.013182954768671,4.013182954768671,4.013182954768671,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.009407085147115236,0.00011985681010890362,5.987157190635451
4.01318295476867,4.013182954768669,4.013182954768669,4.013182954768669,-4.618212979641609,-4.618212979641609,-4.618212979641609,-4.618212979641609,0.009799016463194662,0.00012719462151623273,5.986889632107023
4.3567253458010535,4.356725345801053,4.356725345801053,4.356725345801053,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.010198946152754575,0.00013469418207083243,5.986622073578595
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.010606874436105685,0.00014234373383652414,5.986354515050167
4.3567253458010535,4.356725345801053,4.356725345801053,4.356725345801053,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.011022801547047116,0.00015013079900348564,5.986086956521739
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.011446727731721801,0.0001580421798668332,5.985819397993311
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.011878653247363901,0.00016606395880335796,5.985551839464883
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01231857836093823,0.00017418149824661427,5.985284280936455
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.012766503347671699,0.0001823794406605804,5.985016722408027
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.013222428489476743,0.00019064170851213434,5.984749163879599
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01368635407326677,0.00019895150424261056,5.984481605351171
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.014158280389163592,0.0002072913102387259,5.984214046822743
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.014638207728596846,0.00021564288880318564,5.983946488294315
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.015126136382295404,0.00022398728212530354,5.983678929765886
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.015622066638170756,0.00023230481225199192,5.983411371237458
4.3567253458010535,4.356725345801053,4.356725345801053,4.356725345801053,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01612599877909238,0.0002405750810595013,5.98314381270903
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.016637933080555074,0.00024877697022631084,5.982876254180602
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.017157869808238253,0.0002568886412075944,5.982608695652174
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01768580917283269,0.00026489034800197624,5.982341137123746
4.3567253458010535,4.356725345801055,4.356725345801055,4.356725345801055,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.018221751177769488,0.00027277497509039866,5.982073578595318
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01876569582173399,0.00028053540692971215,5.981806020066889
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.019317643098665738,0.00028816452795548926,5.981538461538461
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.01987759299775848,0.0002956552225848381,5.981270903010033
4.3567253458010535,4.356725345801054,4.356725345801054,4.356725345801054,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.020445545503460127,0.0003030003752192162,5.981003344481605
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.021021500595472753,0.00031019287024724394,5.980735785953177
4.3567253458010535,4.356725345801053,4.356725345801053,4.356725345801053,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.02160545824875258,0.00031722559204751846,5.980468227424749
4.3567253458010535,4.3567253458010535,4.3567253458010535,4.3567253458010535,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,-0.4446721340701941,0.022197418433509954,0.0003240914249914274,5.980200668896321
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.022797381115209354,0.00033078325344596237,5.9799331103678925
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.023405346254569363,0.000337293961776533,5.979665551839465
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.024021313617611305,0.00034363491337352227,5.979397993311037
4.387355064982227,4.387355064982229,4.387355064982229,4.387355064982229,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.02464528298149671,0.00034981819182784897,5.979130434782609
4.387355064982227,4.387355064982229,4.387355064982229,4.387355064982229,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.025277254134015367,0.0003558566009100295,5.978862876254181
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.025917226872965354,0.0003617636645502989,5.978595317725753
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.026565201005425067,0.0003675536268197767,5.978327759197325
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.027221176346917196,0.0003732414519126439,5.978060200668897
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.027885152720464698,0.00037884282412926993,5.977792642140468
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.028557129955538763,0.00038437414786021104,5.97752508361204
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.02923710788689875,0.0003898525475709738,5.977257525083612
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.029925086353324134,0.00039529586778741917,5.976989966555184
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.030621065196238414,0.00040072267308165666,5.976722408026756
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03132504425822504,0.00040615224805825705,5.976454849498328
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03203702338143534,0.00041160459734058936,5.9761872909699
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.0327570024058884,0.000417100445557064,5.975919732441471
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.033484981167663005,0.0004226612373270431,5.975652173913043
4.387355064982227,4.387355064982228,4.387355064982228,4.387355064982228,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03422095949698154,0.0004283091372461546,5.975384615384615
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.034964937216185904,0.00043406702987072504,5.975117056856187
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03571691413760542,0.0004399585197010236,5.974849498327759
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.036476890061316804,0.0004460079311629855,5.974581939799331
4.387355064982227,4.387355064982227,4.387355064982227,4.387355064982227,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03724486477279605,0.0004522403085880624,5.974314381270903
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03802083804046244,0.0004586814161908236,5.974046822742475
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.03880480961311448,0.0004653577380439091,5.973779264214047
4.387355064982227,4.387355064982226,4.387355064982226,4.387355064982226,2.4985906501532247,2.4985906501532247,2.4985906501532247,2.4985906501532247,0.039596779217257926,0.00047229647804991284,5.973511705685619
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.0403967465543258,0.00047952555990975307,5.973244147157191
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04120471129779044,0.00048707362708706194,5.972976588628763
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04202067356248384,0.000494921085046379,5.972709030100335
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.042844633488353254,0.0005030476194407906,5.972441471571907
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04367659123900777,0.0005114321961073688,5.972173913043478
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04451654700015682,0.0005200530610592793,5.97190635451505
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04536450097794077,0.0005288877404747446,5.971638795986622
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.04622045339715352,0.0005379130406830683,5.971371237458194
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.047084404499357094,0.0005471050481479517,5.971103678929766
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.047956354540888306,0.0005564391294483531,5.970836120401338
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.048836303790757395,0.0005658899312571684,5.97056856187291
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.0497242525284387,0.000575431380318026,5.970301003344481
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05062020104155333,0.0005850366834205221,5.970033444816053
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05152414962344384,0.0005946783273742345,5.969765886287625
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05243609857064095,0.0006043280789818844,5.969498327759197
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05335604818022219,0.0006139569850120331,5.969230769230769
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.054283998747062585,0.0006235353721717251,5.968963210702341
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05521995056097737,0.0006330328470795115,5.968695652173913
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.0561639039037566,0.0006424182962393108,5.9684280936454845
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05711585904609179,0.0006516598860155856,5.968160535117057
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05807581624439456,0.0006607250626103378,5.967892976588629
4.11514307840156,4.115143078401559,4.115143078401559,4.115143078401559,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.05904377573750722,0.0006695805520424469,5.967625418060201
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.06001973774330533,0.0006781923601298982,5.967357859531773
4.11514307840156,4.115143078401561,4.115143078401561,4.115143078401561,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.06100370245519224,0.0006865257724754718,5.967090301003345
4.11514307840156,4.11514307840156,4.11514307840156,4.11514307840156,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,-1.3424564880913574,0.06199567003848559,0.0006945453544564843,5.966822742474917
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06299564062669581,0.0007022149512191988,5.966555183946488
3.426025609318911,3.4260256093189123,3.4260256093189123,3.4260256093189123,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06400361431769655,0.0007094976876785422,5.96628762541806
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.0650195907564615,0.0007164169271225327,5.966020066889632
3.426025609318911,3.4260256093189096,3.4260256093189096,3.4260256093189096,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06604356961654101,0.0007229967531300515,5.965752508361204
3.426025609318911,3.4260256093189105,3.4260256093189105,3.4260256093189105,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06707555059847015,0.0007292619695328051,5.965484949832776
3.426025609318911,3.4260256093189105,3.4260256093189105,3.4260256093189105,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06811553342806884,0.0007352381003808002,5.965217391304348
3.426025609318911,3.4260256093189114,3.4260256093189114,3.4260256093189114,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.06916351785463383,0.0007409513899111557,5.96494983277592
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07021950364902271,0.0007464288025200538,5.964682274247491
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07128349060162989,0.0007516980227376106,5.964414715719063
3.426025609318911,3.4260256093189114,3.4260256093189114,3.4260256093189114,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07235547852025452,0.0007567874552054213,5.964147157190635
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07343546722786044,0.0007617262246565158,5.963879598662207
3.426025609318911,3.4260256093189096,3.4260256093189096,3.4260256093189096,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07452345656022812,0.0007665441758974356,5.963612040133779
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07561944636349849,0.0007712718737921202,5.963344481605351
3.426025609318911,3.4260256093189114,3.4260256093189114,3.4260256093189114,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07672343649160891,0.0007759406032472697,5.963076923076923
3.426025609318911,3.426025609318912,3.426025609318912,3.426025609318912,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07783542680362104,0.0007805823691988269,5.962809364548495
3.426025609318911,3.42602560931891,3.42602560931891,3.42602560931891,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.07895541716094072,0.0007852298965991999,5.962541806020067
3.426025609318911,3.4260256093189105,3.4260256093189105,3.4260256093189105,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.08008340742442983,0.0007899166304048217,5.962274247491639
3.426025609318911,3.4260256093189105,3.4260256093189105,3.4260256093189105,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.08121939745141021,0.0007946767355636247,5.962006688963211
3.426025609318911,3.4260256093189105,3.4260256093189105,3.4260256093189105,1.861172762691391,1.861172762691391,1.861172762691391,1.861172762691391,0.08236338709255951,0.0007995450970019806,5.961739130434783
