x_goal,x,y_goal,y,u_v,v,u_w,w
0.00175054704595186,0.016289910056021716,0.0,-0.00042928680209340956,0.3336162230794945,0.0005557323923777341,0.015035053251019646,-4.568298540676356e-05
0.00175054704595186,0.016104090253853315,0.0,-0.00043067198334635794,0.3336162230794945,0.0009723540909723598,0.015035053251019646,-2.0051122912373444e-05
0.00175054704595186,0.016106033621789074,0.0,-0.000430670275570253,0.3336162230794945,0.0009705671795736351,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016106033621789074,0.0,-0.000430670275570253,0.3336162230794945,0.0009705671795736351,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00175054704595186,0.016107003686423305,0.0,-0.00043066942504855517,0.3336162230794945,0.0009695620888893043,0.015035053251019646,-2.0020737628462608e-05
0.00350109409190372,0.016107972726668557,0.0,-0.00043066857673595705,0.24770870473138237,0.0009685184016118798,0.010391956765213647,-1.999999235353899e-05
0.00350109409190372,0.01620705374534545,0.0,-0.000431070646059394,0.24770870473138237,0.011549211979444744,0.010391956765213647,-0.008690843674882931
0.00350109409190372,0.01620705374534545,0.0,-0.000431070646059394,0.24770870473138237,0.011549211979444744,0.010391956765213647,-0.008690843674882931
0.00350109409190372,0.01620705374534545,0.0,-0.000431070646059394,0.24770870473138237,0.011549211979444744,0.010391956765213647,-0.008690843674882931
0.00350109409190372,0.01620705374534545,0.0,-0.000431070646059394,0.24770870473138237,0.011549211979444744,0.010391956765213647,-0.008690843674882931
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00350109409190372,0.016219750685884635,0.0,-0.00043211880579408076,0.24770870473138237,0.013844669098925955,0.010391956765213647,-0.006707453325362817
0.00525164113785558,0.016219750685884635,0.0,-0.00043211880579408076,0.28570728631100734,0.013844669098925955,-0.007864559789044653,-0.006707453325362817
0.00525164113785558,0.016676451943914497,0.0,-0.0004831739032568337,0.28570728631100734,0.0251742500085875,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.016676451943914497,0.0,-0.0004831739032568337,0.28570728631100734,0.0251742500085875,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.01670180333301152,0.0,-0.00048388611420582025,0.28570728631100734,0.025528528185455486,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.01670180333301152,0.0,-0.00048388611420582025,0.28570728631100734,0.025528528185455486,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.01670180333301152,0.0,-0.00048388611420582025,0.28570728631100734,0.025528528185455486,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.01670180333301152,0.0,-0.00048388611420582025,0.28570728631100734,0.025528528185455486,-0.007864559789044653,0.0037800594918965973
0.00525164113785558,0.01670180333301152,0.0,-0.00048388611420582025,0.28570728631100734,0.025528528185455486,-0.007864559789044653,0.0037800594918965973
