Step,u_nom_v,u_nom_w,u_safety_v,u_safety_w,x,y
19,1.5127534524384827,2.94165683324397,0.9235738190509282,2.9418291908759753,0.001519992760349303,4.0355902496051555e-06
20,1.5127534524384827,2.94165683324397,0.9236281945582566,2.9418473324429297,0.0016799901611563404,4.947585311133179e-06
21,1.5127534524384827,2.94165683324397,0.9236857134363587,2.9418663806632313,0.0018479868272073675,6.005978309831074e-06
22,1.5127534524384827,2.94165683324397,0.9237464378345183,2.941886335425229,0.002023982601033081,7.225648547352845e-06
23,1.5127534524384827,2.94165683324397,0.9238104328629712,2.9419071965995873,0.0022079773011133242,8.622195138530114e-06
24,1.5127534524384827,2.94165683324397,0.9238777665932433,2.941928964037502,0.0023999707195445264,1.021193697335872e-05
25,2.3121051547244944,3.371274267148523,0.9220143644493964,3.371970600895215,0.0025999626195992013,1.2011912673457137e-05
26,2.3121051547244944,3.371274267148523,0.9221059079859544,3.3720263414378118,0.0028079527331775207,1.4039880542484861e-05
27,2.3121051547244944,3.371274267148523,0.9222016836716113,3.3720842306611916,0.003023940758150972,1.6314318509986323e-05
28,2.3121051547244944,3.371274267148523,0.9223017720391403,3.3721442689864403,0.003247926355598115,1.885442406810316e-05
29,2.3121051547244944,3.371274267148523,0.9224062566071344,3.3722064568262358,0.0034799091469324625,2.1680114200575113e-05
30,2.3121051547244944,3.371274267148523,0.9225152238809162,3.3722707945821524,0.0037198887109224903,2.481202530342709e-05
31,2.3121051547244944,3.371274267148523,0.9226287633536115,3.3723372826418725,0.003967864580603813,2.8271513096717387e-05
32,2.3121051547244944,3.371274267148523,0.9227469675074024,3.3724059213762954,0.004223836240083535,3.208065252669934e-05
33,2.3121051547244944,3.371274267148523,0.922869931814966,3.3724767111365517,0.0044878031212368195,3.626223765772616e-05
34,2.3121051547244944,3.371274267148523,0.9229977547411252,3.3725496522509215,0.0047597646002956835,4.0839781553206016e-05
35,2.3121051547244944,3.371274267148523,0.9231305377447172,3.3726247450216476,0.005039719994330075,4.583751614489181e-05
36,2.3121051547244944,3.371274267148523,0.9232683852806973,3.37270198972166,0.005327668557621244,5.128039208976766e-05
37,2.3121051547244944,3.371274267148523,0.9234114048025036,3.372781386591193,0.00562360947792747,5.719407861377126e-05
38,2.3121051547244944,3.371274267148523,0.9235597067646826,3.372862935834311,0.005927541872642161,6.360496334156903e-05
39,2.3121051547244944,3.371274267148523,0.9237134046258089,3.37294663761533,0.006239464784844399,7.054015211157805e-05
40,2.3121051547244944,3.371274267148523,0.9238726148517086,3.3730324920551435,0.006559377179241952,7.80274687754067e-05
41,2.3121051547244944,3.371274267148523,0.924037456919008,3.3731204992274457,0.0068872779380068395,8.60954549808629e-05
42,2.3121051547244944,3.371274267148523,0.9242080533190218,3.3732106591548585,0.007223165856503476,9.477336993765672e-05
43,2.3121051547244944,3.371274267148523,0.9243845295620109,3.3733029718049568,0.007567039638909482,0.00010409119016490148
44,2.3121051547244944,3.371274267148523,0.9245670141818156,3.3733974370861923,0.007918897893729217,0.00011407960921949511
45,2.3121051547244944,3.371274267148523,0.9247556387409007,3.373494054843718,0.008278739129200116,0.00012477003740444083
46,2.3121051547244944,3.371274267148523,0.9249505378358188,3.3735928248551126,0.008646561748591894,0.0001361946014561442
47,2.3121051547244944,3.371274267148523,0.9251518491031239,3.3736937468260004,0.009022364045398723,0.0001483861442097008
48,2.3121051547244944,3.371274267148523,0.9253597132257558,3.373796820385572,0.009406144198424457,0.00016137822424116668
49,2.3121051547244944,3.371274267148523,0.9255742739399183,3.3739020450820023,0.009797900266761006,0.00017520511548578156
50,0.7314106137333307,1.2570848285168397,0.7314106137333306,1.2570848285168397,0.010197630184659955,0.00018990180683109173
51,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.010605331756297562,0.00020550400168389834
52,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.011021003642331958,0.00022202317722652101
53,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.011444644534167513,0.00023947008998425487
54,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.0118762531570191,0.00025785477600701935
55,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.01231582827286798,0.0002771865510533991
56,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.012763368683309307,0.0002974740107763251
57,0.7314106137333307,1.2570848285168397,0.7314106137333305,1.2570848285168397,0.013218873232291305,0.00031872503090966655
58,0.7314106137333307,1.2570848285168397,0.7314106137333309,1.2570848285168397,0.01368234080874613,0.000340946767455028
59,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.014153770349112452,0.00036414565686806734
60,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.014633160184615138,0.00038834040044403534
61,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.01512050854386472,0.00041355104773324456
62,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.015615813617643932,0.0004397976453902741
63,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.016119073558912216,0.00046710023711054894
64,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.01663028648281032,0.0004954788635669255
65,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.017149450466665005,0.0005249535623462844
66,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.017676563549993835,0.0005555443678861309
67,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.018211623734510077,0.0005872713114112011
68,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.01875462898412772,0.000620154420870077
69,0.7314106137333307,1.2570848285168397,0.7314106137333308,1.2570848285168397,0.019305577224966543,0.0006542137208718084
70,0.7314106137333307,1.2570848285168397,0.7314106137333306,1.2570848285168397,0.019864466345357337,0.0006894692326225422
71,0.7314106137333307,1.2570848285168397,0.7314106137333306,1.2570848285168397,0.020431294195847192,0.0007259409738621602
72,0.7314106137333307,1.2570848285168397,0.7314106137333307,1.2570848285168397,0.021006058589204905,0.0007636489588009243
73,0.7314106137333307,1.2570848285168397,0.7314106137333309,1.2570848285168397,0.02158875730042646,0.0008026131980561301
74,0.7314106137333307,1.2570848285168397,0.7314106137333306,1.2570848285168397,0.02217938806674065,0.0008428536985887686
75,0.9104835438997233,3.0754401140692758,0.9104835438997232,3.0754401140692758,0.02277794858761474,0.0008843904636401965
76,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.0233844365247603,0.0009272434926688152
77,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.02399884817618392,0.0009714512136561911
78,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.024621179678394774,0.0010170527635858287
79,0.9104835438997233,3.0754401140692758,0.9104835438997236,3.0754401140692758,0.02525142700102569,0.0010640879877966691
80,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.02588958594134881,0.0011125974393053526
81,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.026535652118685915,0.0011626223780961402
82,0.9104835438997233,3.0754401140692758,0.9104835438997232,3.0754401140692758,0.02718962096871361,0.0012142047703773639
83,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.02785148773766356,0.001267387287803257
84,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.02852124747641793,0.0013222133066599934
85,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.02919889503450026,0.0013787269070147426
86,0.9104835438997233,3.0754401140692758,0.9104835438997236,3.0754401140692758,0.02988442505396195,0.0014369728718265226
87,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.030577831963164586,0.0014969966860176175
88,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.031279109970458324,0.0015588445355043006
89,0.9104835438997233,3.0754401140692758,0.9104835438997235,3.0754401140692758,0.03198825305775656,0.0016225633061855808
90,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.032705254974007135,0.0016882005828886748
91,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.03343010922856038,0.0017558046482698795
92,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.03416280908443413,0.0018254244816695033
93,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.034903347551476165,0.0018971097579194886
94,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.035651717379424235,0.0019709108461023425
95,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.03640791105086404,0.0020468788082599653
96,0.9104835438997233,3.0754401140692758,0.9104835438997234,3.0754401140692758,0.03717192077408545,0.002125065398050952
97,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.0379437384758373,0.0022055230593549164
98,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.0387233557939811,0.0022883049248223646
99,0.9104835438997233,3.0754401140692758,0.9104835438997233,3.0754401140692758,0.03951076407004407,0.002373464814368638
100,2.5133962462846404,-3.586413421228764,0.8899161416750229,-3.576880678554317,0.0403059543416718,0.0024610572336104027
101,2.5133962462846404,-3.586413421228764,0.8895708516881177,-3.576706080468764,0.0411089173349809,0.0025511373722431627
102,2.5133962462846404,-3.586413421228764,0.8892292803478432,-3.576533721510767,0.041919649012776665,0.0026437124586242396
103,2.5133962462846404,-3.586413421228764,0.8888912419387152,-3.5763636014779454,0.042738145469887,0.002738789005142422
104,2.5133962462846404,-3.586413421228764,0.8885565533640761,-3.5761957201146064,0.04356440293656308,0.0028363728089319624
105,2.5133962462846404,-3.586413421228764,0.8882250341523725,-3.5760300771179603,0.04439841778177078,0.002936468952579806
106,2.5133962462846404,-3.586413421228764,0.8878965064639247,-3.5758666721442456,0.045240186516373154,0.0030390818048251387
107,2.5133962462846404,-3.586413421228764,0.887570795098158,-3.575705504814775,0.04608970579620386,0.0031442150212503623
108,2.5133962462846404,-3.586413421228764,0.887247727501271,-3.5755465747218977,0.0469469724250319,0.0032518715449626322
109,2.5133962462846404,-3.586413421228764,0.8869271337743198,-3.5753898814348783,0.0478119833574176,0.003362053607265112
110,2.5133962462846404,-3.586413421228764,0.8866088466816895,-3.575235424505695,0.0486847357014601,0.003474762728317124
111,2.5133962462846404,-3.586413421228764,0.886293079871586,-3.5750832225836886,0.04956384733179209,0.0035898191858901797
112,2.5133962462846404,-3.586413421228764,0.8859815562299888,-3.574933372183273,0.050442451738970336,0.0037063083232173407
113,2.5133962462846404,-3.586413421228764,0.8856741191958334,-3.574785876163849,0.05132055433367963,0.003824202984438796
114,2.5133962462846404,-3.586413421228764,0.8853706148227456,-3.574640737306287,0.05219816049823216,0.003943476054964892
115,2.5133962462846404,-3.586413421228764,0.8850708917906241,-3.574497958318206,0.053075275586724764,0.004064100460166364
116,2.5133962462846404,-3.586413421228764,0.8847748014174182,-3.5743575418391687,0.053951904925214185,0.004186049164114583
117,2.5133962462846404,-3.586413421228764,0.8844821976711,-3.5742194904457842,0.05482805381190984,0.004309295168371097
118,2.5133962462846404,-3.586413421228764,0.8841929371817889,-3.5740838066567293,0.05570372751738397,0.004433811510825814
119,2.5133962462846404,-3.586413421228764,0.8839068792540212,-3.573950492937675,0.056578931284798774,0.004559571264583097
120,2.5133962462846404,-3.586413421228764,0.8836238858791332,-3.5738195517061264,0.05745367033015021,0.004686547536895067
121,2.5133962462846404,-3.586413421228764,0.8833438217477474,-3.5736909853361714,0.058327949842528204,0.004814713468141393
122,2.5133962462846404,-3.586413421228764,0.8830665542623242,-3.573564796163141,0.05920177498439294,0.004944042230854832
123,2.5133962462846404,-3.586413421228764,0.8827919535497798,-3.573440986488178,0.06007515089186693,0.005074507028791768
124,2.5133962462846404,-3.586413421228764,0.8825198924741301,-3.5733195585827136,0.060948082675042536,0.005206081096047006
125,2.489089056158027,1.171180645124462,0.9186146631142301,1.1839093312133315,0.06182057541830474,0.0053387376962120425
126,2.489089056158027,1.171180645124462,0.9186788205841631,1.184019212252172,0.06270080829808121,0.005473703455768192
127,2.489089056158027,1.171180645124462,0.9187362075272267,1.1841269350003176,0.06358878099346413,0.005610971403323785
128,2.489089056158027,1.171180645124462,0.9187905476011932,1.1842338368201077,0.06448449335526657,0.00575053386376929
129,2.489089056158027,1.171180645124462,0.9188447548472273,1.1843409424838947,0.06538794298951908,0.0058923978553241906
130,2.489089056158027,1.171180645124462,0.9188996919481961,1.1844481954422732,0.06629549570262035,0.006036007591946711
131,2.489089056158027,1.171180645124462,0.9189563579843004,1.1845555281291003,0.06720293194812542,0.006180700730022279
132,2.489089056158027,1.171180645124462,0.9190147551472584,1.1846629402048783,0.06811025212412401,0.006326477566679067
133,2.489089056158027,1.171180645124462,0.919074885646672,1.1847704313297898,0.06901745662954387,0.0064733384039512894
134,2.489089056158027,1.171180645124462,0.9191367517101016,1.1848780011636932,0.06992454586415375,0.006621283548789846
135,2.489089056158027,1.171180645124462,0.9192003555831522,1.1849856493661202,0.0708315202285665,0.006770313313073059
136,2.489089056158027,1.171180645124462,0.9192656995295448,1.1850933755962716,0.07173838012424204,0.00692042801361749
137,2.489089056158027,1.171180645124462,0.9193327858312044,1.185201179513014,0.07264512595349054,0.007071627972188855
138,2.489089056158027,1.171180645124462,0.9194016167883342,1.185309060774876,0.07355175811947552,0.0072239135155130205
139,2.489089056158027,1.171180645124462,0.9194721947195028,1.185417019040045,0.074458277026217,0.007377284975287093
140,2.489089056158027,1.171180645124462,0.9195445219617229,1.185525053966363,0.0753646830785947,0.0075317426881905975
141,2.489089056158027,1.171180645124462,0.9196186008705335,1.1856331652113237,0.07627097668235125,0.007687286995896749
142,2.489089056158027,1.171180645124462,0.9196944338200873,1.1857413524320668,0.07717715824409546,0.007843918245083811
143,2.489089056158027,1.171180645124462,0.91977202320323,1.1858496152853768,0.07808322817130563,0.00800163678744655
144,2.489089056158027,1.171180645124462,0.9198513714315891,1.1859579534276774,0.0789891868723328,0.008160442979707777
145,2.489089056158027,1.171180645124462,0.9199324809356554,1.1860663665150282,0.07989503475640422,0.00832033718362999
146,2.489089056158027,1.171180645124462,0.9200153541648722,1.1861748542031205,0.08080077223362661,0.008481319766027104
147,2.489089056158027,1.171180645124462,0.9200999935877218,1.1862834161472737,0.08170639971498968,0.008643391098776272
148,2.489089056158027,1.171180645124462,0.9201864016918088,1.1863920520024311,0.08261191761236954,0.008806551558829813
149,2.489089056158027,1.171180645124462,0.9202745809839534,1.1865007614231562,0.08351732633853219,0.008970801528227221
150,2.184179646674322,-2.864139700291645,0.8784471987495999,-2.85128965614441,0.08442262630713705,0.009136141394107277
151,2.184179646674322,-2.864139700291645,0.8782563149400762,-2.851198443500899,0.08531986134875406,0.009301108636928323
152,2.184179646674322,-2.864139700291645,0.878067530949544,-2.8511092559053663,0.08620903857003279,0.009465657678167604
153,2.184179646674322,-2.864139700291645,0.8778807364966197,-2.8510220962909347,0.0870901650718178,0.009629743668947074
154,2.184179646674322,-2.864139700291645,0.8776958240416866,-2.8509369675383947,0.0879632479434695,0.009793322489246708
155,2.184179646674322,-2.864139700291645,0.8775126888030663,-2.8508538724795005,0.0888282942572949,0.00995635074711499
156,2.184179646674322,-2.864139700291645,0.8773298080983861,-2.850772725904799,0.08969045754623611,0.010119761218665802
157,2.184179646674322,-2.864139700291645,0.8771463823245649,-2.850693485770641,0.09055227627833871,0.010284005138416314
158,2.184179646674322,-2.864139700291645,0.8769623141567572,-2.8506161530572505,0.09141375406604661,0.010449056031509843
159,2.184179646674322,-2.864139700291645,0.8767775091704575,-2.850540728784217,0.09227489449983117,0.010614887433097454
160,2.184179646674322,-2.864139700291645,0.876591875854471,-2.85046721401358,0.09313570114867556,0.01078147288832222
161,2.184179646674322,-2.864139700291645,0.8764053256236334,-2.850395609852818,0.09399617756056852,0.010948785952336587
162,2.184179646674322,-2.864139700291645,0.8762177728312529,-2.8503259174577487,0.09485632726300734,0.011116800190351916
163,2.184179646674322,-2.864139700291645,0.8760291347812721,-2.850258138035335,0.09571615376350982,0.011285489177719257
164,2.184179646674322,-2.864139700291645,0.8758393317401225,-2.8501922728463964,0.09657566055013499,0.011454826500040417
165,2.184179646674322,-2.864139700291645,0.8756482869482693,-2.8501283232082324,0.09743485109201239,0.011624785753308355
166,2.184179646674322,-2.864139700291645,0.8754559266314198,-2.8500662904971463,0.09829372883987972,0.011795340544075944
167,2.184179646674322,-2.864139700291645,0.8752621800113887,-2.8500061761508784,0.09915229722662858,0.011966464489652093
168,2.184179646674322,-2.864139700291645,0.8750669793166109,-2.8499479816709425,0.10001055966785811,0.012138131218324282
169,2.184179646674322,-2.864139700291645,0.8748702597922788,-2.8498917086248667,0.10086851956243642,0.012310314369606484
170,2.184179646674322,-2.864139700291645,0.874671959710092,-2.8498373586483403,0.10172618029306942,0.012482987594511465
171,2.184179646674322,-2.864139700291645,0.8744720203776265,-2.8497849334472622,0.10258354522687693,0.012656124555846464
172,2.184179646674322,-2.864139700291645,0.8742703861472801,-2.849734434799694,0.10344061771597597,0.012829698928531216
173,2.184179646674322,-2.864139700291645,0.8740670044248138,-2.849685864557716,0.10429740109807073,0.013003684399937288
174,2.184179646674322,-2.864139700291645,0.8738618256774553,-2.849639224649184,0.10515389869704929,0.013178054670247689
175,1.6580276333547748,-0.39563179182885994,0.898786672795244,-0.3871997797111734,0.1060101138235868,0.013352783452835701
176,1.6580276333547748,-0.39563179182885994,0.8986513698364872,-0.38717473938688557,0.10687409034894714,0.013529488979669022
177,1.6580276333547748,-0.39563179182885994,0.8985084612421091,-0.38715067494658306,0.10774583206935356,0.013708151907275371
178,1.6580276333547748,-0.39563179182885994,0.8983579067048344,-0.3871275865716861,0.10862534295331155,0.013888752192458644
179,1.6580276333547748,-0.39563179182885994,0.8982014953091537,-0.387105562192723,0.10950527711361104,0.014069757170503802
180,1.6580276333547748,-0.39563179182885994,0.8980393508802337,-0.38708461040698433,0.11038500074793538,0.014251009076388354
181,1.6580276333547748,-0.39563179182885994,0.8978714428134346,-0.3870647323914034,0.11126451361794418,0.014432480251009206
182,1.6580276333547748,-0.39563179182885994,0.8976977435352697,-0.3870459294276207,0.11214381547609813,0.014614143043200944
183,1.6580276333547748,-0.39563179182885994,0.8975182285072687,-0.3870282029029018,0.11302290606603398,0.014795969810852327
184,1.6580276333547748,-0.39563179182885994,0.8973328762293847,-0.38701155431096906,0.11390178512294251,0.014977932922032595
185,1.6580276333547748,-0.39563179182885994,0.8971416682429388,-0.3869959852527476,0.11478045237394925,0.015160004756126607
186,1.6580276333547748,-0.39563179182885994,0.8969445891331072,-0.38698149743702465,0.11565890753849811,0.015342157704977741
187,1.6580276333547748,-0.39563179182885994,0.8967416265309299,-0.38696809268102245,0.11653715032873775,0.01552436417403757
188,1.6580276333547748,-0.39563179182885994,0.8965327711148552,-0.3869557729108837,0.11741518044991077,0.01570659658352125
189,1.6580276333547748,-0.39563179182885994,0.8963180166118017,-0.3869445401620704,0.11829299760074562,0.015888827369567617
190,1.6580276333547748,-0.39563179182885994,0.8960973597977464,-0.38693439657967493,0.1191706014738512,0.016071028985402944
191,1.6580276333547748,-0.39563179182885994,0.8958708004978289,-0.38692534441864357,0.12004799175611419,0.01625317390250731
192,1.6580276333547748,-0.39563179182885994,0.8956383415859757,-0.3869173860439121,0.12092516812909901,0.016435234611782583
193,1.6580276333547748,-0.39563179182885994,0.8953999889840387,-0.3869105239304539,0.12180213026945037,0.01661718362472094
194,1.6580276333547748,-0.39563179182885994,0.8951557516604544,-0.38690476066323887,0.12267887784929843,0.016798993474572903
195,1.6580276333547748,-0.39563179182885994,0.894905641628413,-0.38690009893710525,0.1235554105366665,0.016980636717513868
196,1.6580276333547748,-0.39563179182885994,0.8946496739435547,-0.38689654155654235,0.12443172799588124,0.01716208593380805
197,1.6580276333547748,-0.39563179182885994,0.8943878667011731,-0.38689409143538467,0.1253078298879854,0.01734331372896884
198,1.6580276333547748,-0.39563179182885994,0.8941202410329505,-0.38689275159641795,0.12618371587115282,0.017524292734914532
199,1.6580276333547748,-0.39563179182885994,0.8938468211032078,-0.3868925251708961,0.1270593856011061,0.017704995611118372
200,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.1279348387315364,0.017885395045751904
201,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.12880251249323474,0.01806390788483896
202,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.1296624004907987,0.018240564820639644
203,0.38033586514467926,3.48687209802486,0.38033586514467915,3.48687209802486,0.13051449649775296,0.018415395845105976
204,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.13135879445347273,0.018588430249237457
205,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.13219528846021197,0.018759696622461724
206,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.13302397278023706,0.01892922285203984
207,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.1338448418330656,0.01909703612249571
208,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.1346578901928108,0.019263162915069174
209,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.13546311258563104,0.019427629007192367
210,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.13626050388728533,0.019590459471988914
211,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.13705005912079418,0.0197516786777956
212,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.13783177345420625,0.019911310287706128
213,0.38033586514467926,3.48687209802486,0.38033586514467915,3.48687209802486,0.13860564219847082,0.020069377259136642
214,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.1393716608054161,0.020225901843412684
215,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.14012982486583345,0.02038090558537729
216,0.38033586514467926,3.48687209802486,0.3803358651446794,3.48687209802486,0.14088013010766748,0.020534409323019958
217,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.14162257239431233,0.02068643318712624
218,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.1423571477230139,0.0208369966009477
219,0.38033586514467926,3.48687209802486,0.3803358651446792,3.48687209802486,0.1430838522233782,0.02098611827989208
220,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.14380268215598593,0.021133816231233414
221,0.38033586514467926,3.48687209802486,0.3803358651446793,3.48687209802486,0.14451363391111316,0.021280107753842026
222,0.38033586514467926,3.48687209802486,0.3803358651446794,3.48687209802486,0.1452167040075582,0.02142500943793417
223,0.38033586514467926,3.48687209802486,0.38033586514467915,3.48687209802486,0.14591188909157485,0.021568537164841268
224,0.38033586514467926,3.48687209802486,0.38033586514467926,3.48687209802486,0.1465991859359117,0.021710706106798622
225,3.2569148360005786,0.19838979710006188,0.8919616224856174,0.22625095566592876,0.147278591438958,0.021851530726753512
226,3.2569148360005786,0.19838979710006188,0.8918901514614166,0.22632119183346086,0.1479657681904602,0.021994279010412378
227,3.2569148360005786,0.19838979710006188,0.8918100928195658,0.2263881852617087,0.14866071897906374,0.022138936920149888
228,3.2569148360005786,0.19838979710006188,0.8917214062986636,0.22645193532155505,0.1493634467613968,0.02228548971782109
229,3.2569148360005786,0.19838979710006188,0.8916240545239105,0.22651244111802268,0.15007395466129408,0.022433921964617916
230,3.2569148360005786,0.19838979710006188,0.8915180030120772,0.22656970148865432,0.15079224596891572,0.022584217520901107
231,3.2569148360005786,0.19838979710006188,0.8914032201760957,0.22662371500199574,0.15151832413976057,0.022736359546007598
232,3.2569148360005786,0.19838979710006188,0.891279705963255,0.22667449448345434,0.1522521927935746,0.022890330498033483
233,3.2569148360005786,0.19838979710006188,0.8911544118240944,0.22672557410152125,0.1529938556939999,0.023046112224782717
234,3.2569148360005786,0.19838979710006188,0.8910273386219063,0.22677695488690347,0.153743312049593,0.023203708304857754
235,3.2569148360005786,0.19838979710006188,0.8908984872246277,0.22682863787640442,0.1545005610673812,0.02336312231801326
236,3.2569148360005786,0.19838979710006188,0.8907678585048705,0.22688062411295784,0.15526560195285927,0.02352435784516566
237,3.2569148360005786,0.19838979710006188,0.8906354533399506,0.22693291464566223,0.15603843390998604,0.0236874184684027
238,3.2569148360005786,0.19838979710006188,0.8905012726119202,0.2269855105298153,0.15681905614118097,0.023852307770993102
239,3.2569148360005786,0.19838979710006188,0.8903653172076004,0.22703841282694887,0.15760746784732074,0.024019029337396195
240,3.2569148360005786,0.19838979710006188,0.890227588018609,0.22709162260486385,0.15840366822773586,0.024187586753271643
241,3.2569148360005786,0.19838979710006188,0.8900880859413945,0.2271451409376657,0.15920765648020713,0.024357983605489186
242,3.2569148360005786,0.19838979710006188,0.8899468118772685,0.22719896890579996,0.16001943180096218,0.024530223482138434
243,3.2569148360005786,0.19838979710006188,0.8898037667324363,0.22725310759608822,0.16083899338467195,0.02470430997253871
244,3.2569148360005786,0.19838979710006188,0.8896589514180294,0.22730755810176406,0.1616663404244472,0.024880246667248928
245,3.2569148360005786,0.19838979710006188,0.8895123668501398,0.22736232152250996,0.16250147211183485,0.02505803715807751
246,3.2569148360005786,0.19838979710006188,0.8893640139498503,0.22741739896449348,0.16334438763681458,0.025237685038092372
247,3.2569148360005786,0.19838979710006188,0.8892138936432699,0.22747279154040465,0.16419508618779508,0.025419193901630926
