Step,X_d,Y_d,Theta_d,X,Y,Theta,Cost
45.0,3.126315789473684,1.0578947368421052,0.9627164371680007,3.0942262960204117,1.03872973893139,0.8664453581711579,15.555157058172883
46.0,3.182456140350877,1.1280701754385962,0.9923435716554035,3.1564344881602673,1.1119370733437937,0.9181702260889786,15.555157058172883
47.0,3.23859649122807,1.1982456140350872,1.0219707061428065,3.2077423651770807,1.1790626624630745,0.9318007171352144,15.555157058172883
48.0,3.294736842105263,1.2684210526315787,1.0515978406302096,3.2700583400658263,1.2629352493514978,0.9621112914692775,15.555157058172883
49.0,3.350877192982456,1.3385964912280701,1.0812249751176126,3.3183680711739125,1.3322498426118448,0.9584755840930727,15.555157058172883
50.0,3.4052631578947365,1.4105263157894734,1.1109850150901242,3.377884005904136,1.4169846440836305,1.0298398767168677,15.555157058172883
51.0,3.4473684210526314,1.4947368421052625,1.1416753934583967,3.4209074217915463,1.4886031432405051,1.0262041693406627,15.555157058172883
52.0,3.4894736842105263,1.5789473684210522,1.1723657718266693,3.4745523224637567,1.5771715219043592,1.0975684619644577,15.555157058172883
53.0,3.531578947368421,1.663157894736842,1.2030561501949422,3.5126301863461142,1.6515375088759645,1.0939327545882527,15.555157058172883
54.0,3.5736842105263156,1.7473684210526312,1.2337465285632145,3.5601580692023385,1.7435333425777153,1.1652970472120476,15.555157058172883
55.0,3.6157894736842104,1.8315789473684205,1.2644369069314871,3.5931157785370713,1.8203058189707013,1.1616613398358426,15.555157058172883
56.0,3.6578947368421053,1.9157894736842103,1.2951272852997597,3.629086273890832,1.9032629963681589,1.2330256324596376,15.555157058172883
57.0,3.7,2.0,1.3258176636680326,3.6524223637331232,1.9697039339334075,1.2293899250834326,15.555157058172883
58.0,3.7210526315789476,2.0842105263157897,1.3485316891050043,3.6826961116910053,2.054905283701652,1.3007542177072275,15.555157058172883
59.0,3.7421052631578946,2.1684210526315786,1.3712457145419759,3.701482187626951,2.1227732041398504,1.2971185103310225,15.555157058172883
60.0,3.763157894736842,2.2526315789473683,1.3939597399789476,3.725920370702161,2.2098280433260244,1.2184828029548176,15.555157058172883
61.0,3.7842105263157895,2.336842105263158,1.4166737654159192,3.750220198036298,2.2759225942754626,1.2148470955786126,15.555157058172883
62.0,3.805263157894737,2.4210526315789465,1.4393877908528907,3.7817297697220535,2.36067468398379,1.2862113882024075,15.555157058172883
63.0,3.8263157894736843,2.505263157894736,1.4621018162898625,3.8127311802714554,2.466653365357767,1.2829073960094057,15.555157058172883
64.0,3.8473684210526318,2.5894736842105264,1.4848158417268342,3.838404000303026,2.5533521319543846,1.354603403816404,15.555157058172883
65.0,3.856140350877193,2.6736842105263157,1.5080757483527394,3.8535099792101035,2.622132802748843,1.3512994116234023,15.555157058172883
66.0,3.863157894736842,2.7578947368421054,1.5314136380056353,3.8731978987776325,2.7103833304574674,1.4229954194304006,15.555157058172883
67.0,3.8701754385964913,2.8421052631578942,1.5547515276585306,3.8835681801926594,2.780035527386566,1.4196914272373988,15.555157058172883
68.0,3.8771929824561404,2.926315789473684,1.5780894173114266,3.8971791455762443,2.86942518808105,1.4913874350443972,15.555157058172883
69.0,3.8842105263157896,3.0105263157894737,1.6014273069643223,3.90387395720642,2.953555989786766,1.4880834428513954,15.555157058172883
70.0,3.8912280701754383,3.0947368421052626,1.6247651966172176,3.9121700930406464,3.053627558873481,1.5597794506583937,15.555157058172883
71.0,3.8982456140350874,3.1789473684210523,1.6481030862701136,3.913055995710406,3.1340375423718507,1.556475458465392,15.555157058172883
72.0,3.8947368421052633,3.263157894736842,1.6758655126401192,3.914493974595702,3.2344421091304527,1.6281714662723903,15.555157058172883
73.0,3.887719298245614,3.3473684210526318,1.7051027845824949,3.9098826915445652,3.314724649812538,1.6248674740793885,15.555157058172883
74.0,3.880701754385965,3.431578947368421,1.7343400565248706,3.906617582133005,3.375051217680851,1.6965634818863868,15.555157058172883
75.0,3.873684210526316,3.51578947368421,1.7635773284672458,3.8965306740828614,3.4548309428980786,1.693259489693385,15.555157058172883
76.0,3.8666666666666667,3.5999999999999996,1.7928146004096215,3.8842642663774267,3.554493774742559,1.7649554975003834,15.555157058172883
77.0,3.8596491228070176,3.6842105263157894,1.8220518723519972,3.8687488961280394,3.6333976628328983,1.7616515053073816,15.555157058172883
78.0,3.8526315789473684,3.768421052631578,1.8512891442943724,3.8497003356255077,3.731989230180408,1.83334751311438,15.555157058172883
79.0,3.836842105263158,3.8438596491228063,1.8840919551142297,3.8288290475380125,3.8096483545851885,1.8300435209213781,15.555157058172883
80.0,3.8157894736842106,3.9140350877192978,1.9190340892605762,3.8133415175448926,3.8680443488395193,1.9017395287283765,15.555157058172883
81.0,3.794736842105263,3.984210526315789,1.9539762234069227,3.7872118983501273,3.9440956030729963,1.8984355365353747,15.555157058172883
82.0,3.7736842105263158,4.054385964912281,1.988918357553269,3.7677698684669605,4.001296680023188,1.970131544342373,15.555157058172883
83.0,3.7526315789473688,4.124561403508771,2.023860491699615,3.7365040909845697,4.075384475429517,1.9668275521493712,15.555157058172883
84.0,3.7315789473684213,4.194736842105263,2.0588026258459613,3.7054512849961783,4.149651662926288,2.0385235599563694,15.555157058172883
85.0,3.710526315789474,4.264912280701754,2.093744759992308,3.6677321060696926,4.2243268431329,2.0352195677633675,15.555157058172883
86.0,3.678947368421053,4.335087719298245,2.1383650002395878,3.639218002929283,4.281244638418547,2.106915575570366,15.555157058172883
87.0,3.6368421052631583,4.405263157894736,2.1926633465878025,3.5964837991733334,4.353167561239601,2.103611583377364,15.555157058172883
88.0,3.5947368421052635,4.4754385964912275,2.2469616929360168,3.5641466681701357,4.408003675767919,2.1753075911843625,15.555157058172883
89.0,3.5526315789473686,4.545614035087719,2.3012600392842315,3.516597249544799,4.476838055159112,2.1720035989913606,15.555157058172883
90.0,3.5105263157894737,4.61578947368421,2.3555583856324462,3.480588287619129,4.529336094733142,2.243699606798359,15.555157058172883
91.0,3.4684210526315793,4.685964912280701,2.40985673198066,3.4284459783191292,4.594760085582381,2.240395614605357,15.555157058172883
92.0,3.4263157894736844,4.7561403508771924,2.4641550783288744,3.3840107350237707,4.650893388112294,2.3120916224123556,15.555157058172883
93.0,3.3789473684210525,4.815789473684211,2.511933372779715,3.3398769953319913,4.699102348212881,2.3087876302193537,15.555157058172883
94.0,3.32280701754386,4.857894736842105,2.548844914068265,3.282446714407359,4.762253292603087,2.37171630899609,15.555157058172883
95.0,3.266666666666667,4.8999999999999995,2.585756455356815,3.235518660195927,4.807746682684401,2.359644987772827,15.555157058172883
96.0,3.210526315789474,4.942105263157894,2.622667996645365,3.1749523282899585,4.8678964822178425,2.4225736665495634,15.555157058172883
97.0,3.1543859649122807,4.984210526315789,2.6595795379339155,3.1257722736603712,4.910945443178503,2.429537238216591,15.555157058172883
98.0,3.0982456140350876,5.026315789473684,2.6964910792224654,3.0611532296101465,4.966718717158899,2.5115008098836187,15.555157058172883
99.0,3.0421052631578953,5.068421052631578,2.7334026205110153,3.0083443282093394,5.005229894056022,2.5184643815506464,15.555157058172883
100.0,2.9824561403508776,5.107017543859649,2.7675112174340066,2.939027397192521,5.055043968561796,2.600427953217674,15.555157058172883
101.0,2.912280701754386,5.135087719298245,2.79321098126032,2.88300698862042,5.088713014235479,2.6073915248847017,15.555157058172883
102.0,2.8421052631578956,5.163157894736841,2.818910745086633,2.818665805048297,5.126775607595813,2.6547468807629726,15.555157058172883
103.0,2.771929824561404,5.191228070175438,2.8446105089129468,2.7702712160128944,5.152392960236093,2.6271022366412433,15.555157058172883
104.0,2.7017543859649127,5.219298245614035,2.87031027273926,2.7051923384743937,5.1891800315398084,2.674457592519514,15.555157058172883
105.0,2.6315789473684212,5.247368421052632,2.8960100365655737,2.650918753358761,5.216553833997233,2.6870603631004206,15.555157058172883
106.0,2.56140350877193,5.275438596491228,2.921709800391887,2.5783351722855663,5.252022325970434,2.7746631336813268,15.555157058172883
107.0,2.4912280701754392,5.301754385964912,2.9476601737372774,2.521595425356365,5.273829394106524,2.787265904262233,15.555157058172883
108.0,2.421052631578948,5.315789473684211,2.975364813716208,2.4458277563130264,5.301858851682459,2.8748686748431393,15.555157058172883
109.0,2.3508771929824563,5.329824561403509,3.0030694536951392,2.3871911033362005,5.317880400607492,2.8874714454240458,15.555157058172883
110.0,2.280701754385966,5.343859649122807,3.0307740936740695,2.3089995044977085,5.338189611211115,2.9590845421968845,15.555157058172883
111.0,2.2105263157894743,5.3578947368421055,3.0584787336530006,2.249222989084289,5.349222077268673,2.955697638969723,15.555157058172883
112.0,2.140350877192983,5.371929824561404,3.0861833736319313,2.1858835455988337,5.361134095565348,3.027310735742562,15.555157058172883
113.0,2.0701754385964914,5.385964912280702,3.1138880136108624,2.10198458276304,5.370764190651154,3.0239238325154005,15.555157058172883
114.0,2.0,5.4,3.141592653589793,2.037980417442211,5.378330438237081,3.0955369292882393,15.555157058172883
115.0,1.9298245614035086,5.4,3.169297293568724,1.9536201307571548,5.382218461732216,3.092150026061078,15.555157058172883
116.0,1.859649122807017,5.4,3.197001933547655,1.8892490555043677,5.38540373279565,3.1509375555679124,15.555157058172883
117.0,1.7894736842105274,5.4,3.224706573526585,1.8048029074776681,5.384614568847953,3.134725085074747,15.555157058172883
118.0,1.719298245614036,5.4,3.252411213505516,1.7403545919281123,5.3850571790290385,3.1935126145815813,15.555157058172883
119.0,1.6491228070175445,5.4,3.2801158534844466,1.676075002711149,5.381716783176059,3.1773001440884157,15.555157058172883
120.0,1.578947368421053,5.4,3.3078204934633777,1.613621068905538,5.379485761644833,3.23608767359525,15.555157058172883
121.0,1.5087719298245617,5.4,3.3355251334423084,1.5314953309726935,5.371702107040954,3.2198752031020845,15.555157058172883
122.0,1.4385964912280702,5.387719298245615,3.361475506787699,1.4691929489111373,5.3668149305223185,3.278662732608919,15.555157058172883
123.0,1.3684210526315788,5.373684210526316,3.3871752706140126,1.387472921204397,5.355542877398937,3.2624502621157534,15.555157058172883
124.0,1.298245614035089,5.359649122807018,3.4128750344403254,1.3254350053480903,5.34800840322523,3.321237791622588,15.555157058172883
125.0,1.2280701754385976,5.34561403508772,3.438574798266639,1.2442687941290773,5.33326838062154,3.3050253211294223,15.555157058172883
126.0,1.1578947368421062,5.331578947368421,3.4642745620929523,1.1826077796307513,5.323100263986408,3.363812850636257,15.555157058172883
127.0,1.0877192982456148,5.317543859649123,3.489974325919266,1.1021424874452073,5.3049189861572295,3.347600380143091,15.555157058172883
128.0,1.0175438596491233,5.303508771929825,3.5156740897455796,1.040970126375945,5.292135655367476,3.4063879096499257,15.555157058172883
129.0,0.9473684210526319,5.278947368421052,3.5497826866685704,0.961351585450687,5.27054607336736,3.410326343051041,15.555157058172883
130.0,0.8771929824561404,5.250877192982456,3.5866942279571203,0.901100848695155,5.253953303095821,3.489264776452156,15.555157058172883
131.0,0.807017543859649,5.222807017543859,3.6236057692456707,0.8235428135776628,5.2258468394491695,3.493203209853271,15.555157058172883
132.0,0.7368421052631575,5.194736842105263,3.660517310534221,0.764872459890957,5.204323342912935,3.572141643254386,15.555157058172883
133.0,0.6666666666666679,5.166666666666667,3.69742885182277,0.6899073389210011,5.16989293850104,3.576080076655501,15.555157058172883
134.0,0.5964912280701764,5.13859649122807,3.73434039311132,0.6332201194243016,5.143586466852386,3.655018510056616,15.555157058172883
135.0,0.526315789473685,5.110526315789474,3.7712519343998703,0.5613625215077918,5.103068474161781,3.6589569434577314,15.555157058172883
136.0,0.46491228070175483,5.073684210526316,3.80998798248907,0.5070475738110537,5.072159611976818,3.7378953768588463,15.555157058172883
137.0,0.4087719298245617,5.031578947368421,3.84981873465866,0.4387907758128392,5.025832172623475,3.7418338102599615,15.555157058172883
138.0,0.3526315789473685,4.989473684210526,3.88964948682825,0.3872209527234364,4.99053309825323,3.8207722436610765,15.555157058172883
139.0,0.29649122807017536,4.947368421052631,3.92948023899784,0.3230335132969854,4.938714233639246,3.8247106770621917,15.555157058172883
140.0,0.2403508771929836,4.905263157894738,3.969310991167429,0.27456282331773374,4.899267262680708,3.9036491104633066,15.555157058172883
141.0,0.18421052631579043,4.863157894736843,4.009141743337019,0.2148853664165462,4.842312690890433,3.907587543864422,15.555157058172883
142.0,0.12807017543859728,4.821052631578948,4.048972495506609,0.16984654360317955,4.798988612776125,3.986525977265537,15.555157058172883
143.0,0.0789473684210531,4.771929824561404,4.081509169822455,0.11508873375398518,4.737289306697968,3.990464410666652,15.555157058172883
144.0,0.03684210526315823,4.715789473684211,4.106751766284558,0.07379095361414703,4.690385525822754,4.069402844067767,15.555157058172883
145.0,-0.00526315789473665,4.659649122807018,4.131994362746661,0.024328683715561912,4.624365029259291,4.073341277468882,15.555157058172883
146.0,-0.04736842105263153,4.603508771929825,4.157236959208763,-0.012944559171144822,4.574203523404931,4.128345568362187,15.555157058172883
147.0,-0.0894736842105264,4.5473684210526315,4.182479555670866,-0.037197345854588594,4.537510407702858,4.108349859255492,15.555157058172883
148.0,-0.13157894736842127,4.491228070175438,4.207722152132968,-0.07353836997800323,4.484848581996753,4.163354150148797,15.555157058172883
149.0,-0.17368421052631508,4.435087719298247,4.23296474859507,-0.09903604389573994,4.443170599206677,4.1433584410421025,15.555157058172883
150.0,-0.21052631578947328,4.378947368421054,4.262754637128669,-0.13613825803072738,4.385162283625647,4.198362731935408,15.555157058172883
151.0,-0.23859649122806986,4.322807017543861,4.300123345781431,-0.16127559854694362,4.340644363190695,4.178367022828713,15.555157058172883
152.0,-0.26666666666666644,4.2666666666666675,4.337492054434192,-0.19747801031833345,4.2794226103993545,4.233371313722018,15.555157058172883
153.0,-0.294736842105263,4.210526315789474,4.374860763086954,-0.22730718457436583,4.22198844600158,4.213375604615323,15.555157058172883
154.0,-0.3228070175438596,4.154385964912281,4.412229471739716,-0.26023957035947115,4.161564500379806,4.2683798955086285,15.555157058172883
155.0,-0.3508771929824562,4.098245614035088,4.449598180392477,-0.29758719721293136,4.083051546519439,4.248384186401934,15.555157058172883
156.0,-0.37894736842105203,4.042105263157896,4.486966889045237,-0.3275465147080492,4.023186378427725,4.303388477295239,15.555157058172883
157.0,-0.4035087719298243,3.9824561403508785,4.521919580529541,-0.35149985192526445,3.967923484953033,4.3713048419914236,15.555157058172883
158.0,-0.4175438596491226,3.912280701754387,4.5496242205084725,-0.37833777575676625,3.8923145716802554,4.364221206687608,15.555157058172883
159.0,-0.4315789473684209,3.8421052631578956,4.577328860487403,-0.3988870859549026,3.8356976518645545,4.432137571383793,15.555157058172883
160.0,-0.4456140350877192,3.771929824561404,4.605033500466333,-0.4210787063532591,3.758596978028516,4.4589147017144395,15.555157058172883
161.0,-0.4596491228070175,3.7017543859649127,4.632738140445264,-0.4361827086623875,3.700290727306294,4.526943174616627,15.555157058172883
162.0,-0.47368421052631576,3.6315789473684212,4.660442780424194,-0.45097604251575235,3.62143554868511,4.522047714927596,15.555157058172883
163.0,-0.48771929824561405,3.56140350877193,4.6881474204031255,-0.46237134974882854,3.562292529383585,4.592152255238565,15.555157058172883
164.0,-0.5,3.4912280701754383,4.715852060382056,-0.4719948121932026,3.4826409701241605,4.587256795549534,15.555157058172883
165.0,-0.5,3.4210526315789487,4.743556700360986,-0.47951197104656623,3.4228810999619017,4.657361335860503,15.555157058172883
166.0,-0.5,3.3508771929824572,4.771261340339917,-0.48311252186447384,3.3575154840210075,4.652465876171472,15.555157058172883
167.0,-0.5,3.280701754385966,4.798965980318847,-0.48738994101042843,3.286219141462476,4.722570416482441,15.555157058172883
168.0,-0.5,3.2105263157894743,4.8266706202977785,-0.48675003273487627,3.2233708204651332,4.7176749567934095,15.555157058172883
169.0,-0.5,3.140350877192983,4.854375260276709,-0.48652352135607446,3.180519840515338,4.787779497104379,15.555157058172883
170.0,-0.5,3.0701754385964914,4.88207990025564,-0.48178959573532076,3.1178467930148113,4.782884037415347,15.555157058172883
171.0,-0.5,3.0,4.90978454023457,-0.4759538053244473,3.035200996813249,4.852988577726316,15.555157058172883
172.0,-0.48596491228070204,2.9298245614035103,4.935484304060883,-0.4671459849395631,2.9729696282371543,4.848093118037285,15.555157058172883
173.0,-0.47192982456140375,2.859649122807019,4.961184067887197,-0.45593715986546723,2.890879760896732,4.918197658348254,15.555157058172883
174.0,-0.4578947368421055,2.7894736842105274,4.98688383171351,-0.44309288427379956,2.829354599220297,4.913302198659223,15.555157058172883
175.0,-0.44385964912280723,2.719298245614036,5.012583595539824,-0.42655867008677806,2.748169601586944,4.896475741702077,15.555157058172883
176.0,-0.42982456140350894,2.6491228070175445,5.038283359366138,-0.4150537639458362,2.6863799740635947,4.954649284744931,15.555157058172883
177.0,-0.41578947368421065,2.578947368421053,5.063983123192451,-0.3951778743145973,2.6059478095342437,4.937822827787785,15.555157058172883
178.0,-0.40175438596491236,2.5087719298245617,5.089682887018765,-0.38112870789537945,2.5446865505061167,4.995996370830638,15.555157058172883
179.0,-0.3754385964912281,2.43859649122807,5.125192956124536,-0.3579451174330735,2.465144704834886,4.979169913873492,15.555157058172883
180.0,-0.34736842105263155,2.3684210526315788,5.162104497413086,-0.34137570550941043,2.404516530499103,5.0373434569163456,15.555157058172883
181.0,-0.31929824561403564,2.298245614035089,5.199016038701635,-0.3149240428078644,2.326000967584268,5.0205169999592,15.555157058172883
182.0,-0.29122807017543906,2.2280701754385976,5.235927579990186,-0.29586270810496135,2.2661095119822368,5.078690543002053,15.555157058172883
183.0,-0.2631578947368425,2.157894736842106,5.272839121278736,-0.2661881879960214,2.1887544414579723,5.095013652103033,15.555157058172883
184.0,-0.2350877192982459,2.0877192982456148,5.309750662567286,-0.22778786933613696,2.093340277147568,5.1863367612040125,15.555157058172883
185.0,-0.20701754385964932,2.0175438596491233,5.3466622038558365,-0.18997420476504584,2.0196211422420713,5.202659870304992,15.555157058172883
186.0,-0.16842105263157914,1.9578947368421056,5.385763153305167,-0.16037960336547555,1.9641731440565038,5.293982979405972,15.555157058172883
187.0,-0.12631578947368424,1.9017543859649124,5.425593905474757,-0.11486454509107949,1.8949433560329358,5.310306088506952,15.555157058172883
188.0,-0.08421052631579044,1.8456140350877206,5.465424657644345,-0.07948399838445255,1.8429959032606744,5.401629197607932,15.555157058172883
189.0,-0.04210526315789556,1.7894736842105274,5.505255409813936,-0.03776785658374704,1.792373177537852,5.417952306708911,15.555157058172883
190.0,-6.938893903907228e-16,1.7333333333333343,5.545086161983526,0.0023920794245459592,1.7452284415092656,5.509275415809891,15.555157058172883
191.0,0.042105263157894174,1.6771929824561411,5.584916914153116,0.0546878039453543,1.694120696439519,5.525598524910871,15.555157058172883
192.0,0.08421052631578907,1.621052631578948,5.624747666322706,0.10352747213883601,1.6479247807490327,5.537613944487534,15.555157058172883
193.0,0.1350877192982452,1.5736842105263162,5.662753911691645,0.15058732550442397,1.6044716761022235,5.624629364064196,15.555157058172883
194.0,0.19122807017543836,1.5315789473684214,5.699665452980196,0.21706298617005643,1.5530332331195418,5.636644783640859,15.555157058172883
195.0,0.24736842105263152,1.4894736842105265,5.736576994268746,0.26818843476616017,1.514445792052734,5.618735440280825,15.555157058172883
196.0,0.30350877192982467,1.4473684210526316,5.773488535557296,0.33435976830098185,1.4626164423014754,5.67582609692079,15.555157058172883
197.0,0.35964912280701644,1.4052631578947379,5.810400076845846,0.3869574984605788,1.4260612664122059,5.657916753560756,15.555157058172883
198.0,0.4157894736842096,1.363157894736843,5.847311618134396,0.4276105895091343,1.3967140899789467,5.715007410200721,15.555157058172883
199.0,0.47192982456140276,1.3210526315789481,5.8842231594229455,0.4867296437866815,1.358972435439011,5.697098066840687,15.555157058172883
200.0,0.5350877192982448,1.2859649122807022,5.915528811980378,0.5285011007462181,1.331240216633359,5.754188723480652,15.555157058172883
201.0,0.6052631578947363,1.2578947368421056,5.941228575806691,0.5890531710306446,1.2958432979771637,5.807415156883497,15.555157058172883
202.0,0.6754385964912277,1.229824561403509,5.966928339633005,0.6691814549726955,1.254557493294901,5.7871330716480465,15.555157058172883
203.0,0.7456140350877192,1.2017543859649125,5.992628103459318,0.7308665862221064,1.221174269232112,5.841850986412596,15.555157058172883
204.0,0.8157894736842088,1.1736842105263166,6.018327867285631,0.8079172700765718,1.1847746320164074,5.877756467538172,15.555157058172883
205.0,0.8859649122807003,1.14561403508772,6.044027631111945,0.8678462911074132,1.159052660458573,5.955758524795361,15.555157058172883
206.0,0.9561403508771917,1.1175438596491234,6.069727394938258,0.9289523984961172,1.1382978319389125,5.95876058205255,15.555157058172883
207.0,1.0263157894736832,1.0947368421052635,6.096178987321803,1.0090772228186244,1.1113512692336576,6.036762639309739,15.555157058172883
208.0,1.0964912280701746,1.0807017543859652,6.123883627300734,1.071662349356668,1.095608931310165,6.039764696566928,15.555157058172883
209.0,1.166666666666666,1.0666666666666669,6.151588267279665,1.153704837318466,1.075234072209324,6.1177667538241165,15.555157058172883
210.0,1.2368421052631575,1.0526315789473686,6.179292907258596,1.217358544776925,1.0646074643839996,6.120768811081305,15.555157058172883
211.0,1.307017543859649,1.0385964912280703,6.206997547237527,1.3007806552280123,1.0509379288312641,6.129872567724842,15.555157058172883
212.0,1.3771929824561404,1.024561403508772,6.234702187216458,1.3645583390893932,1.0410826607802108,6.213976324368378,15.555157058172883
213.0,1.44736842105263,1.010526315789474,6.262406827195387,1.448890600548399,1.035236774059551,6.223080081011915,15.555157058172883
214.0,1.5175438596491215,1.0,6.283185307179586,1.513308701673146,1.0313602402260549,6.166379636677613,15.555157058172883
215.0,1.587719298245613,1.0,6.283185307179586,1.5953392384912493,1.0217347933674419,6.184679192343311,15.555157058172883
216.0,1.6578947368421044,1.0,6.283185307179586,1.6576291284340967,1.0155789343904653,6.2743455304168085,15.555157058172883
217.0,1.7280701754385959,1.0,6.283185307179586,1.7002207945147558,1.0152024237632522,6.289011868490306,15.555157058172883
218.0,1.7982456140350873,1.0,6.283185307179586,1.7628130622594567,1.015567125575918,6.228678206563803,15.555157058172883
219.0,1.8684210526315788,1.0,6.283185307179586,1.8452837294760778,1.0110674315041497,6.2433445446373,15.555157058172883
220.0,1.9385964912280684,1.0,6.283185307179586,1.9078273895034648,1.0085743251656385,6.333010882710798,15.555157058172883
221.0,2.00877192982456,1.0,6.283185307179586,1.9903182183339665,1.0126878828413044,6.347677220784295,15.555157058172883
