Step,X_d,Y_d,Theta_d,X,Y,Theta,Cost
54.0,0.7047047047047047,0.0,0.0,0.7173680984691714,-0.009939150241314358,-0.059888661654191315,0.008873342173464105
55.0,0.7207207207207207,0.0,0.0,0.7271319643156126,-0.010524595195911807,-0.04026357142653615,0.004298199081454799
56.0,0.7367367367367368,0.0,0.0,0.7390998996873472,-0.011006727581881206,-0.04563848119888099,0.005894984786672932
57.0,0.7367367367367368,0.0,0.0,0.7497216852378314,-0.011491826588347562,-0.031294346485091655,0.004940674857236125
58.0,0.7527527527527528,0.0,0.0,0.7626263140056615,-0.011895800396261143,0.008049788228697681,0.02321137406746152
59.0,0.7687687687687688,0.0,0.0,0.7708931394121472,-0.011829252765000445,0.022393922942487016,0.012856031005818582
60.0,0.7687687687687688,0.0,0.0,0.7841569061636656,-0.011532175332544973,0.01173805765627635,0.004853816903306657
61.0,0.7847847847847848,0.0,0.0,0.797271258530774,-0.011378231238028568,0.015718134374928333,0.00836473187089479
62.0,0.8008008008008007,0.0,0.0,0.8098123959494191,-0.011181091719520517,-0.0053017889064196876,0.004727950526688524
63.0,0.8168168168168168,0.0,0.0,0.8247582070385416,-0.011260331997405743,-0.001321712187767706,0.007371974722746049
64.0,0.8328328328328328,0.0,0.0,0.8368723255610504,-0.01127634338482456,0.027658364530884275,0.05075572210321016
65.0,0.8488488488488488,0.0,0.0,0.85231191316726,-0.010849200717787635,0.031638441249536256,0.009888694383781909
66.0,0.8488488488488488,0.0,0.0,0.8645446232537659,-0.010462047650864507,0.060618517968188235,0.016723136915643276
67.0,0.8648648648648649,0.0,0.0,0.8776646505910993,-0.009665755445922034,0.06459859468684022,0.014176004984667662
68.0,0.8808808808808809,0.0,0.0,0.8888755404085349,-0.008940538666449104,0.0935786714054922,0.012374575617742956
69.0,0.8968968968968969,0.0,0.0,0.9019097147297811,-0.007717245083429879,0.09755874812414418,0.06406373005503616
70.0,0.8968968968968969,0.0,0.0,0.9121664110390312,-0.006713427929085571,0.07653882484279616,0.06318550546406383
71.0,0.9129129129129129,0.0,0.0,0.9274273018116532,-0.005543091037636486,0.08051890156144814,0.01055459286814029
72.0,0.9289289289289289,0.0,0.0,0.9383137821520685,-0.004664624325189182,0.05949897828010012,0.01694669790776887
73.0,0.944944944944945,0.0,0.0,0.9507771614663175,-0.003922189678572833,0.0634790549987521,0.003304329675648304
74.0,0.960960960960961,0.0,0.0,0.9621034245498336,-0.0032022419099368635,0.05538415840692695,0.012181982767007545
75.0,0.9769769769769769,0.0,0.0,0.9784274778319558,-0.0022972224140560766,0.022289261815101803,0.007831342624719271
76.0,0.9769769769769769,0.0,0.0,0.9905590407715981,-0.0020267740427252776,0.014194365223276656,0.0054052036503276415
77.0,0.992992992992993,0.0,0.0,1.004178411766052,-0.0018334427324132284,0.031099468631451514,0.0070477121660585
78.0,1.009009009009009,0.0,0.0035566767540518695,1.016620298928468,-0.001446381859391459,0.07300457203962638,0.008946305288074599
79.0,1.025025025025025,0.0,0.00987965765014418,1.030181114399494,-0.0004546177787960997,0.08990967544780123,0.011366885133951394
80.0,1.0410410410410411,0.0,0.01620263854623649,1.0480924232784128,0.0011601356234978721,0.08181477885597609,0.03429412625009561
81.0,1.057057057057057,0.0,0.022525619442328712,1.0610329412520785,0.002221229830890469,0.048719882264150936,0.04097433672928753
82.0,1.057057057057057,0.0,0.022525619442328712,1.071963401997795,0.0027541823350617383,0.04062498567232579,0.005276625698165005
83.0,1.073073073073073,0.0,0.028848600338421022,1.082567039734086,0.003185192103592102,0.007530089080500638,0.001706953807025853
84.0,1.089089089089089,0.0,0.03517158123451324,1.0914488769113022,0.0032520743928650614,-0.002180086946415735,0.001882227972222226
85.0,1.105105105105105,0.0,0.04149456213060555,1.1053309329152683,0.003221810255835135,0.0006763444590983511,0.01075673425154082
86.0,1.105105105105105,0.0,0.04149456213060555,1.1160108918533247,0.0032290335879877055,-0.021467224135387562,0.01019958265409823
87.0,1.1211211211211212,0.0,0.04781754302669786,1.128505360727317,0.002960770814058974,-0.018610792729873475,0.0862901671276434
88.0,1.137137137137137,0.0,0.05414052392279008,1.1379633458415472,0.0027847298883805645,0.009245638675640613,0.005589803907404319
89.0,1.137137137137137,0.0,0.05414052392279008,1.151746282481891,0.0029121655716124527,0.0121020700811547,0.004307032980878858
90.0,1.1531531531531531,0.0,0.060463504818882394,1.161662118372276,0.0030321735713228822,0.005994264209896984,0.008793846704350192
91.0,1.1531531531531531,0.0,0.060463504818882394,1.167689917760591,0.003068306226224992,-0.011206060853255123,0.0067198464408015236
92.0,1.1691691691691692,0.0,0.06678648571497471,1.1787171330316524,0.0029447294080596357,-0.003406385916407231,0.011069313266378588
93.0,1.1851851851851851,0.0,0.07310946661106693,1.1928472609471275,0.002896596553161885,-0.020606710979559337,0.009810475642227917
94.0,1.2012012012012012,0.0,0.07943244750715923,1.208613652403342,0.002571657086207616,-0.012807036042711445,0.01824520775586869
95.0,1.2172172172172173,0.0,0.08575542840325155,1.2193825087296797,0.0024337324142054855,0.019992638894136446,0.00773062076536013
96.0,1.2172172172172173,0.0,0.08575542840325155,1.232204722985459,0.0026901164739371332,0.027792313830984336,0.00923423548159905
97.0,1.2332332332332332,0.0,0.09207840929934377,1.2450399458303545,0.003046928888878717,0.010591988767832225,0.008828561488725788
98.0,1.2492492492492493,0.0,0.09840139019543608,1.2600026818558665,0.0032054199478905553,0.018391663704680115,0.008121345562496104
99.0,1.2652652652652652,0.0,0.1047243710915283,1.2714758099760213,0.0034164536567361107,0.05119133864152801,0.0019731232631570203
100.0,1.2812812812812813,0.0,0.11104735198762061,1.2872326308043067,0.004223771737550704,0.08811738850274253,0.16088790346719212
101.0,1.2972972972972974,0.0,0.11737033288371292,1.297968305214098,0.005172227418459036,0.10004343836395704,0.008842933494559531
102.0,1.2972972972972974,0.0,0.11737033288371292,1.3129345390122222,0.006674516235195746,0.08696948822517156,0.009013440114462808
103.0,1.3133133133133132,0.0,0.12369331377980515,1.323561903401911,0.00760111001280778,0.048895538086386074,0.01521690101551488
104.0,1.3293293293293293,0.0,0.13001629467589745,1.3363985163399825,0.008229263780583917,0.03582158794760059,0.012100055310224976
105.0,1.3453453453453452,0.0,0.1363392755719897,1.3482229590620267,0.008653015361711943,0.04774763780881511,0.01060733936476798
106.0,1.3613613613613613,0.0,0.14266225646808198,1.3624182919833554,0.00933132453307569,0.08467368767002963,0.01753197699802201
107.0,1.3613613613613613,0.0,0.14266225646808198,1.3732995998541349,0.010254893269298323,0.09659973753124415,0.00995162325631083
108.0,1.3773773773773774,0.0,0.1489852373641743,1.387653496864231,0.011645805082398857,0.08352578739245867,0.013894372575715639
109.0,1.3933933933933933,0.0,0.15530821826026653,1.3994798130937898,0.012635911039310787,0.05352943967159523,0.04208148165939678
110.0,1.3933933933933933,0.0,0.15530821826026653,1.408005671668721,0.013092731879869592,0.04853309195073179,0.029966622377423195
111.0,1.4094094094094094,0.0,0.16163119915635882,1.417835331509912,0.013570170586418035,0.06853674422986836,0.012825430377692033
112.0,1.4254254254254255,0.0,0.16795418005245114,1.4326417362684594,0.014586545261502513,0.11354039650900492,0.006024995530822966
113.0,1.4414414414414414,0.0,0.17427716094854337,1.444288644576017,0.01591465182022809,0.1335440487881415,0.006449816173433175
114.0,1.4414414414414414,0.0,0.17427716094854337,1.450951176329692,0.016809720511627102,0.1618655510441405,0.010343712612096764
115.0,1.4574574574574575,0.0,0.18060014184463566,1.4620027189045401,0.018614373045604475,0.1651870533001395,0.012656477817378012
116.0,1.4734734734734736,0.0,0.18692312274072798,1.4735358606798787,0.020537018233224777,0.1435085555561385,0.013744504894013824
117.0,1.4734734734734736,0.0,0.18692312274072798,1.4868910426005837,0.022466867551292725,0.1468300578121375,0.016939475863535912
118.0,1.4894894894894894,0.0,0.1932461036368202,1.5013937278601188,0.024611733635467443,0.1251515600681365,0.03492993524733945
119.0,1.5055055055055055,0.0011011011011011096,0.20117260023489356,1.5109786054640348,0.025817598389408874,0.07847306232413548,0.032567269146112694
120.0,1.5215215215215214,0.004304304304304285,0.2121603540822033,1.521758889978861,0.02666530109996129,0.056794564580134474,0.042297410205380456
121.0,1.5215215215215214,0.004304304304304285,0.2121603540822033,1.5310663292353925,0.027194482161741942,0.06011606683613347,0.047726833820545544
122.0,1.5375375375375375,0.007507507507507505,0.22314810792951317,1.5453629273444174,0.02805497424837606,0.038437569092132466,0.0539485020095768
123.0,1.5535535535535536,0.010710710710710725,0.23413586177682305,1.5549258534081736,0.02842273101119025,0.04175907134813146,0.055274319740913624
124.0,1.5695695695695695,0.013913913913913901,0.24512361562413276,1.5677026060564034,0.028956586688783124,0.02008057360413046,0.08480290290772073
125.0,1.5695695695695695,0.013913913913913901,0.24512361562413276,1.5781041334866737,0.029165483404465162,0.023402075860129455,0.04558975348373423
126.0,1.5855855855855856,0.01711711711711712,0.25611136947144264,1.591155663600557,0.02947097207200204,0.05172357811612845,0.12103223694703776
127.0,1.5855855855855856,0.01711711711711712,0.25611136947144264,1.5991999957882144,0.029887425165505313,0.05504508037212745,0.05735146541048768
128.0,1.6016016016016015,0.020320320320320297,0.26709912331875235,1.6122353273647745,0.030605681616038934,0.08336658262812645,0.041807261284498756
129.0,1.6176176176176176,0.023523523523523517,0.27808687716606223,1.620262456946949,0.031276430596988126,0.08668808488412545,0.049381509116514906
130.0,1.6176176176176176,0.023523523523523517,0.27808687716606223,1.6292694159166126,0.032059188366026184,0.06500958714012445,0.05214459635513909
131.0,1.6336336336336337,0.026726726726726737,0.28907463101337216,1.6432806643142055,0.032971339193252625,0.06833108939612345,0.06562874451068036
132.0,1.6496496496496496,0.029929929929929912,0.3000623848606819,1.652865330866292,0.033627291128167924,0.09665259165212245,0.034339924323505425
133.0,1.6496496496496496,0.029929929929929912,0.3000623848606819,1.661055184048485,0.03442133578660175,0.12212204902991312,0.03954061048892611
134.0,1.6656656656656657,0.03313313313313313,0.31105013870799175,1.6741849211504451,0.03603278510245726,0.12259150640770379,0.049827467127541394
135.0,1.6816816816816818,0.03633633633633635,0.32203789255530163,1.6823514249615985,0.03703897473064953,0.14806096378549446,0.024699554259024706
136.0,1.6816816816816818,0.03633633633633635,0.32203789255530163,1.6954349507291218,0.03899041490516498,0.17652711745630134,0.02612421551202383
137.0,1.6976976976976976,0.03953953953953953,0.33302564640261134,1.7064531215167993,0.040955879190007934,0.1799932711271082,0.0747653568337553
138.0,1.7137137137137137,0.04274274274274275,0.3440134002499212,1.7156799449205566,0.04263481575743127,0.20845942479791507,0.010973638393334144
139.0,1.7137137137137137,0.04274274274274275,0.3440134002499212,1.7270489499688844,0.0450397287799354,0.26192557846872194,0.005999021868437564
140.0,1.7297297297297298,0.04594594594594597,0.3550011540972311,1.7414711257292068,0.04890608980409877,0.2999563413394437,0.0202740993524305
141.0,1.7457457457457457,0.04914914914914914,0.36598890794454086,1.7520824463599145,0.052188048331834255,0.36298710421016545,0.004088900824501457
142.0,1.7457457457457457,0.04914914914914914,0.36598890794454086,1.7577917659796491,0.054356545067443314,0.4010178670808872,0.005693262372500233
143.0,1.7617617617617618,0.05235235235235236,0.37697666179185074,1.7680178282887804,0.05869232953570519,0.41404862995160896,0.006327097164730901
144.0,1.7777777777777777,0.05555555555555554,0.3879644156391604,1.7812317990748607,0.06449925061409446,0.45207939282233073,0.02163706268003823
145.0,1.7937937937937938,0.05875875875875876,0.3989521694864703,1.7921439473757463,0.06979843263374781,0.4651101556930525,0.01122473193353886
146.0,1.7937937937937938,0.05875875875875876,0.3989521694864703,1.8046492474643876,0.0760739614065859,0.45314091856377425,0.009711296039989688
147.0,1.8098098098098099,0.06196196196196198,0.40993992333378015,1.813067454300015,0.08017307920311226,0.466171681434496,0.016528522022253276
148.0,1.8258258258258258,0.06516516516516516,0.4209276771810899,1.82589801103395,0.0866288903782303,0.4542024443052178,0.02796292525667194
149.0,1.8258258258258258,0.06516516516516516,0.4209276771810899,1.836153449540502,0.09163609480676432,0.41723320717593954,0.01632622107400345
150.0,1.8418418418418419,0.06836836836836838,0.4319154310283998,1.844849015812539,0.0954904747038538,0.4052639700466613,0.03378687820448072
151.0,1.8578578578578577,0.07157157157157155,0.4429031848757095,1.8567996110739131,0.1006174239910138,0.36829473291738307,0.054252807283630446
152.0,1.8738738738738738,0.07477477477477477,0.4538909387230194,1.8680945832933538,0.10497618373256139,0.3063254957881048,0.05260276674001302
153.0,1.8738738738738738,0.07477477477477477,0.4538909387230194,1.8764380843689639,0.10761507214412525,0.26935625865882656,0.09087335958047581
154.0,1.88988988988989,0.077977977977978,0.46487869257032927,1.8896931319443915,0.1112743296429556,0.20738702152954833,0.2424390482097936
155.0,1.88988988988989,0.077977977977978,0.46487869257032927,1.899252166937993,0.11328566792745638,0.17041778440027008,0.15673686658237257
156.0,1.9059059059059058,0.08118118118118117,0.475866446417639,1.9101592845431548,0.11516264050656155,0.10844854727099185,0.18881953538974064
157.0,1.921921921921922,0.08438438438438439,0.48685420026494886,1.9180603842414505,0.11602287838217255,0.0714793101417136,0.20281824359100226
158.0,1.921921921921922,0.08438438438438439,0.48685420026494886,1.9210006481276154,0.11623340508603029,0.05951007301243536,0.20914480389418025
159.0,1.921921921921922,0.08438438438438439,0.48685420026494886,1.9254914944540333,0.11650097161111664,0.07254083588315711,0.17588833415580946
160.0,1.937937937937938,0.08758758758758761,0.49784195411225873,1.9349653233496273,0.11718941907858996,0.11057159875387887,0.15459004040844676
161.0,1.937937937937938,0.08758758758758761,0.49784195411225873,1.9394366600835142,0.1176858467017563,0.12360236162460063,0.14913084890647224
162.0,1.9539539539539539,0.09079079079079078,0.5088297079595685,1.948863003298408,0.11885693485108152,0.14007388326042583,0.12606041896359504
163.0,1.9539539539539539,0.09079079079079078,0.5088297079595685,1.9624016713936434,0.1207658497709434,0.18154540489625104,0.213626609899001
164.0,1.96996996996997,0.093993993993994,0.5198174618068784,1.974134001986332,0.1229195133054367,0.24801692653207624,0.09828567313855427
165.0,1.985985985985986,0.09719719719719722,0.5308052156541883,1.9878176204346023,0.12638462447082305,0.2894884481679014,0.11059143616439376
166.0,2.002002002002002,0.10120120120120131,0.5414003958186399,2.0042241787956705,0.13127141247775898,0.30595996980372664,0.05773343138222662
167.0,2.018018018018018,0.1108108108108107,0.5492475602030837,2.0161239539252436,0.13503029752072343,0.3474314914395518,0.06889764096634789
168.0,2.034034034034034,0.12042042042042037,0.557094724587528,2.028998425964346,0.13969240730155955,0.36390301307537704,0.055637020651934696
169.0,2.034034034034034,0.12042042042042037,0.557094724587528,2.0392460394072502,0.1435953688868276,0.4053745347112022,0.027140522927599553
170.0,2.05005005005005,0.13003003003003002,0.5649418889719721,2.0539178001765075,0.14989165178114797,0.42184605634702743,0.0882666222354049
171.0,2.066066066066066,0.13963963963963968,0.5727890533564162,2.0639221928346414,0.15438150901196743,0.4133175779828526,0.028279739847042663
172.0,2.066066066066066,0.13963963963963968,0.5727890533564162,2.0739137276814232,0.1587636083284627,0.42978909961867784,0.016384772766037486
173.0,2.0820820820820822,0.14924924924924934,0.5806362177408603,2.080089921102883,0.16159456409556425,0.471260621254503,0.058692063373695404
174.0,2.0820820820820822,0.14924924924924934,0.5806362177408603,2.0864259008116885,0.16482308037747087,0.48773214289032824,0.014894839411601739
175.0,2.0820820820820822,0.14924924924924934,0.5806362177408603,2.0882908553533555,0.16581239883709853,0.5292036645261534,0.011355181967156484
176.0,2.098098098098098,0.15885885885885875,0.5884833821253043,2.094429236442211,0.1694024174806309,0.5956751861619786,0.029694773318325377
177.0,2.098098098098098,0.15885885885885875,0.5884833821253043,2.104454452421734,0.1761975738888927,0.6371467077978038,0.1616770896058303
178.0,2.114114114114114,0.1684684684684684,0.5963305465097484,2.1182083061310735,0.18637705147798306,0.653618229433629,0.02323911743375822
179.0,2.13013013013013,0.17807807807807807,0.6041777108941925,2.127823185747587,0.19374137059170818,0.6450897510694542,0.017865078893905054
180.0,2.13013013013013,0.17807807807807807,0.6041777108941925,2.1335052923446103,0.19801707180589484,0.6615612727052794,0.007231495109946492
181.0,2.146146146146146,0.18768768768768773,0.6120248752786366,2.143061374161738,0.205457529208043,0.6530327943411046,0.08476466295690539
182.0,2.1621621621621623,0.1972972972972974,0.6198720396630808,2.1539369207441776,0.2137773326887305,0.6195043159769298,0.011445387165480268
183.0,2.1621621621621623,0.1972972972972974,0.6198720396630808,2.1651087386317664,0.22174463699094302,0.610975837612755,0.00924449774506548
184.0,2.178178178178178,0.20690690690690677,0.6277192040475247,2.1742166880853913,0.22812359319248512,0.6274473592485802,0.08718399010272622
185.0,2.178178178178178,0.20690690690690677,0.6277192040475247,2.1791706919141336,0.23171629789177814,0.6189188808844054,0.011647442081073031
186.0,2.194194194194194,0.21651651651651643,0.6355663684319688,2.185479549639781,0.23620995931237054,0.5853904025202306,0.014698019583178627
187.0,2.194194194194194,0.21651651651651643,0.6355663684319688,2.1945086710996238,0.2421953642738973,0.5768619241560557,0.04542331065209337
188.0,2.21021021021021,0.2261261261261261,0.643413532816413,2.2073614269830766,0.25055855683811395,0.5433334457918809,0.037898197655104826
189.0,2.2262262262262262,0.23573573573573578,0.6512606972008571,2.2209571807521575,0.25876998312744803,0.4852360327764074,0.07687518036010496
190.0,2.2262262262262262,0.23573573573573578,0.6512606972008571,2.230632739401798,0.26387175311198513,0.45213861976093395,0.07466142578760886
191.0,2.2422422422422423,0.24534534534534544,0.6591078615853012,2.2449693976957406,0.27083500277538414,0.4440412067454605,0.07732637245953325
192.0,2.2582582582582584,0.2549549549549551,0.6669550259697453,2.256117858502658,0.27613862482227114,0.410943793729987,0.0811539583490504
193.0,2.274274274274274,0.26456456456456445,0.6748021903541892,2.2659880053045462,0.2804395782628972,0.40284638071451356,0.12587701697635348
194.0,2.274274274274274,0.26456456456456445,0.6748021903541892,2.273018138504447,0.28343548677354874,0.3697489676990401,0.13999912630435143
195.0,2.274274274274274,0.26456456456456445,0.6748021903541892,2.2780836848635806,0.28539876282743426,0.31218584826065826,0.23620369748407471
196.0,2.29029029029029,0.2741741741741741,0.6826493547386334,2.288012113473881,0.2886030572764041,0.27962272882227646,0.2305775826067865
197.0,2.29029029029029,0.2741741741741741,0.6826493547386334,2.300355569289666,0.29214743004580657,0.22205960938389463,0.26773399039349943
198.0,2.3063063063063063,0.28378378378378377,0.6904965191230775,2.312536254851782,0.29489762204870135,0.18949648994551282,0.27730031684386225
199.0,2.3223223223223224,0.29339339339339343,0.6983436835075216,2.32331310110599,0.29696459696329264,0.18193337050713101,0.2632500217965352
200.0,2.3223223223223224,0.29339339339339343,0.6983436835075216,2.336221115773852,0.2993392537589896,0.1993702510687492,0.219076863021066
201.0,2.3383383383383385,0.3030030030030031,0.7061908478919658,2.350319068329357,0.3021878084140265,0.24180713163036738,0.17190249807602465
202.0,2.354354354354354,0.31261261261261253,0.7140380122764097,2.365986791614137,0.30605198454139154,0.30924401219198555,0.1394074967365829
203.0,2.354354354354354,0.31261261261261253,0.7140380122764097,2.37659569198197,0.30944146611746076,0.35168089275360376,0.14032430353940942
204.0,2.3703703703703702,0.3222222222222222,0.7218851766608538,2.3871519309915854,0.3133149147252118,0.36911777331522194,0.11381343565214852
205.0,2.3863863863863863,0.33183183183183185,0.7297323410452979,2.3965476390405263,0.316949630869318,0.41155465387684015,0.08784641797012047
206.0,2.3863863863863863,0.33183183183183185,0.7297323410452979,2.4067745381906938,0.321413475894865,0.4789915344384583,0.06854462771733213
207.0,2.4024024024024024,0.3414414414414415,0.737579505429742,2.420947945593509,0.3287741476025716,0.5214284150000765,0.0559625458402057
208.0,2.4184184184184185,0.35105105105105117,0.7454266698141863,2.430834265312759,0.3344534435413547,0.5388652955616947,0.057648942071218456
209.0,2.4184184184184185,0.35105105105105117,0.7454266698141863,2.4363286003339177,0.3377384418874069,0.5313021761233129,0.08259993452091942
210.0,2.4344344344344346,0.3606606606606608,0.7532738341986304,2.446158363042401,0.3435150745610693,0.5487390566849311,0.3228167128015985
211.0,2.4344344344344346,0.3606606606606608,0.7532738341986304,2.4542235400866805,0.34844589494205436,0.5911759372465493,0.02280050373915267
212.0,2.4344344344344346,0.3606606606606608,0.7532738341986304,2.460541213794921,0.35268669725242424,0.6579761504469669,0.019909703493573128
213.0,2.4504504504504503,0.37027027027027026,0.7611209985830742,2.468857350648277,0.3591139658369598,0.6997763636473845,0.00788094767936978
214.0,2.4664664664664664,0.3798798798798799,0.7689681629675185,2.4778373030520418,0.36667424305844626,0.7665765768478021,0.017775438901614826
215.0,2.4664664664664664,0.3798798798798799,0.7689681629675185,2.484165543513576,0.3727686421214057,0.8583767900482198,0.03504296898567988
216.0,2.4664664664664664,0.3798798798798799,0.7689681629675185,2.486640122376307,0.37563358522113355,0.9251770032486374,0.048807410151840404
217.0,2.4824824824824825,0.3894894894894896,0.7768153273519626,2.491926411785568,0.38265095449737424,0.966977216449055,0.04761544344221916
218.0,2.4824824824824825,0.3894894894894896,0.7768153273519626,2.4986885106820695,0.39245453416605747,0.9837774296494727,0.05447723103963979
219.0,2.4984984984984986,0.39909909909909924,0.7846624917364067,2.505354750612993,0.40247523783775946,0.9755776428498903,0.09685800199177762
220.0,2.4984984984984986,0.39909909909909924,0.7846624917364067,2.5136717061081124,0.41475770500570347,0.942377856050308,0.14849439295068528
221.0,2.5145145145145147,0.4145145145145147,0.7886104350831771,2.5194524483153002,0.42271254210629106,0.9341780692507257,0.03844531450165149
