Step,X_d,Y_d,Theta_d,X,Y,Theta
27.0,0.05201733911303767,0.0,0.0,0.05432646352177683,-0.0048804485036532085,-0.09282543690979789
28.0,0.05201733911303767,0.0,0.0,0.0449219456470578,-0.004004953993181934,-0.08843535538480193
29.0,0.05201733911303767,0.0,0.0,0.04964581195802035,-0.004423803272752176,-0.0827720934547531
30.0,0.05201733911303767,0.0,0.0,0.03500844032348097,-0.0032094628748688663,-0.12394535284414993
31.0,0.05201733911303767,0.0,0.0,0.03765332034609984,-0.00353897255186587,-0.14907323911125278
32.0,0.05201733911303767,0.0,0.0,0.03914698723547131,-0.003763302529388771,-0.13593559164141678
33.0,0.05201733911303767,0.0,0.0,0.0480923748286182,-0.004986844787230577,-0.16680475459174646
34.0,0.060686895631877284,0.0,0.0,0.06279457309948125,-0.00746224240518434,-0.18198475809964143
35.0,0.0650216738912971,0.0,0.0,0.06783654196664947,-0.008390069306569409,-0.13932630929148895
36.0,0.0650216738912971,0.0,0.0,0.06525717929113717,-0.008028352663955834,-0.14337835031679802
37.0,0.0693564521507169,0.0,0.0,0.07233978718055771,-0.00905086161242311,-0.20770341970113704
38.0,0.0693564521507169,0.0,0.0,0.06890538942525892,-0.008327087351177296,-0.17944531937080116
39.0,0.0693564521507169,0.0,0.0,0.06676219346243731,-0.007938319020913754,-0.1336438366287492
40.0,0.0693564521507169,0.0,0.0,0.06648840001760752,-0.007901508801321185,-0.11331417275343586
41.0,0.0693564521507169,0.0,0.0,0.06380748093953056,-0.007596415745996092,-0.12035090824660961
42.0,0.0693564521507169,0.0,0.0,0.06434562292714961,-0.007661496142358138,-0.11278669976716443
43.0,0.0693564521507169,0.0,0.0,0.06607232134098182,-0.007857074770221288,-0.08554204998022982
44.0,0.0693564521507169,0.0,0.0,0.06703019162181137,-0.00793921340369996,-0.15862021656783457
45.0,0.0693564521507169,0.0,0.0,0.07149597744878985,-0.008653578624130392,-0.19330023420443984
46.0,0.07369123041013671,0.0,0.0,0.07561996754336238,-0.009460826274131823,-0.2022893441101688
47.0,0.07369123041013671,0.0,0.0,0.0732190609971437,-0.008968413396098088,-0.27323257687253855
48.0,0.07369123041013671,0.0,0.0,0.07351510385600439,-0.009051376873353223,-0.295896511345366
49.0,0.07369123041013671,0.0,0.0,0.06597833964166679,-0.006753826127443352,-0.31637595927599005
50.0,0.07369123041013671,0.0,0.0,0.07355943083200792,-0.009235664501221048,-0.23419909307767012
51.0,0.07369123041013671,0.0,0.0,0.07160996003060943,-0.008770565512258443,-0.2692106786038256
52.0,0.07369123041013671,0.0,0.0,0.06615805957517079,-0.007266339607707135,-0.24384330719681405
53.0,0.07369123041013671,0.0,0.0,0.07487121721921627,-0.009434121178087644,-0.3102084480630407
54.0,0.07369123041013671,0.0,0.0,0.0615176819520705,-0.005153547202408507,-0.308079529117001
55.0,0.07369123041013671,0.0,0.0,0.05653021634059434,-0.0035664794136863742,-0.29973857386548175
56.0,0.07369123041013671,0.0,0.0,0.04027499975234464,0.0014571925265542338,-0.21744372717354188
57.0,0.07369123041013671,0.0,0.0,0.06614009329000095,-0.0042573597186045045,-0.18074368415812675
58.0,0.07369123041013671,0.0,0.0,0.06254191581633789,-0.003599836168971725,-0.19300775352625282
59.0,0.07369123041013671,0.0,0.0,0.06480964894454222,-0.004043043412988508,-0.22347675872479428
60.0,0.07369123041013671,0.0,0.0,0.07070323573080164,-0.005382495932028058,-0.24021110659808315
61.0,0.07369123041013671,0.0,0.0,0.07672218690584888,-0.006856780621190819,-0.30288126965658146
62.0,0.07369123041013671,0.0,0.0,0.07134301765800474,-0.005175811479771873,-0.16846746509995703
63.0,0.07369123041013671,0.0,0.0,0.07478290565357659,-0.005760866058710314,-0.2503509736352964
64.0,0.07369123041013671,0.0,0.0,0.06871232601907999,-0.004208522860085729,-0.24955997232375562
65.0,0.07369123041013671,0.0,0.0,0.07684822300067731,-0.006282145419062088,-0.24238677237962422
66.0,0.07369123041013671,0.0,0.0,0.06552233965867067,-0.0034818446240280072,-0.287085343888433
67.0,0.07369123041013671,0.0,0.0,0.058929590129056124,-0.0015353924896000922,-0.3115938524666391
68.0,0.07369123041013671,0.0,0.0,0.05858235026108172,-0.0014235514584176392,-0.3725001979857982
69.0,0.07369123041013671,0.0,0.0,0.06750103569398874,-0.004908458956810441,-0.29174901904250605
70.0,0.07369123041013671,0.0,0.0,0.06569883875606311,-0.004367225780712055,-0.26436848385933004
71.0,0.07802600866955652,0.0,0.0,0.07935180312669246,-0.008063146642522322,-0.27861709884236613
72.0,0.07802600866955652,0.0,0.0,0.07430355866614809,-0.006619057593724975,-0.25917537054114403
73.0,0.08236078692897633,0.0,0.0,0.08281505316112985,-0.00887578459447524,-0.28900905129837534
74.0,0.08236078692897633,0.0,0.0,0.08328411830218366,-0.009015253568025431,-0.29682082836316503
75.0,0.08236078692897633,0.0,0.0,0.08334713209859865,-0.009034526733201783,-0.26900000856341577
76.0,0.08236078692897633,0.0,0.0,0.08570626093861883,-0.009684895730400695,-0.251434609700409
77.0,0.08236078692897633,0.0,0.0,0.08040780807145538,-0.008323878816094908,-0.29252285359351626
78.0,0.08669556518839613,0.0,0.0,0.08755185033600221,-0.010475395563195686,-0.22550794394638446
79.0,0.08669556518839613,0.0,0.0,0.08337026987412625,-0.009516099254439914,-0.2655897954203491
80.0,0.08669556518839613,0.0,0.0,0.08196672650009237,-0.009134313156030653,-0.30268680443502544
81.0,0.08669556518839613,0.0,0.0,0.09026991441795584,-0.011727254328181072,-0.2964887371942423
82.0,0.09103034344781592,0.0,0.0,0.09264917925323085,-0.012454103452378866,-0.32263811534284387
83.0,0.09536512170723574,0.0,0.0,0.09680060505447444,-0.013842007313702465,-0.38540697383816025
84.0,0.09536512170723574,0.0,0.0,0.08743426589098685,-0.01004212188775884,-0.4384280436439396
85.0,0.09536512170723574,0.0,0.0,0.08412129348376436,-0.0084887963773174,-0.45718146142752036
86.0,0.09536512170723574,0.0,0.0,0.09664378947296277,-0.014649153768747564,-0.4345428171045332
87.0,0.09536512170723574,0.0,0.0,0.09334080455393744,-0.013116136526744275,-0.5017216040520958
88.0,0.09536512170723574,0.0,0.0,0.07812197474221005,-0.004767999514099754,-0.5018923593423217
89.0,0.09536512170723574,0.0,0.0,0.06887365126918012,0.00030713047710928445,-0.43587489904169746
90.0,0.09536512170723574,0.0,0.0,0.07822281804289055,-0.004047252376271076,-0.354475350778712
91.0,0.09536512170723574,0.0,0.0,0.07158943432940489,-0.00159218067961569,-0.3822686433950272
92.0,0.09536512170723574,0.0,0.0,0.08112391560740441,-0.005425477621866376,-0.3912168804280259
93.0,0.09536512170723574,0.0,0.0,0.07440531067694768,-0.0026542000926802517,-0.4013870555500115
94.0,0.09536512170723574,0.0,0.0,0.08478280140853124,-0.0070587099390522125,-0.3900557994392905
95.0,0.09536512170723574,0.0,0.0,0.08542576476986141,-0.0073230451289443025,-0.385903982105446
96.0,0.09536512170723574,0.0,0.0,0.08814751840314665,-0.008428825124566136,-0.40378598576481417
97.0,0.09536512170723574,0.0,0.0,0.08830682053724813,-0.008496889054800711,-0.36241565450093133
98.0,0.09536512170723574,0.0,0.0,0.09129749910612424,-0.009630844518160084,-0.4789056917240631
99.0,0.09536512170723574,0.0,0.0,0.08736894389251629,-0.007591057209303218,-0.4758523162434238
100.0,0.09536512170723574,0.0,0.0,0.08877578675872466,-0.008316074129616739,-0.49525361222925024
101.0,0.09536512170723574,0.0,0.0,0.08866399237088776,-0.008255687781460708,-0.5397327183344088
102.0,0.09536512170723574,0.0,0.0,0.09006365556653378,-0.009094178918903266,-0.5431982135366925
103.0,0.09536512170723574,0.0,0.0,0.08983563792575194,-0.008956505203101029,-0.5542018919880551
104.0,0.09536512170723574,0.0,0.0,0.08657707211006017,-0.006939773753545193,-0.5081703712657039
105.0,0.09536512170723574,0.0,0.0,0.08445370819765918,-0.005757146938461834,-0.470143324478126
106.0,0.09536512170723574,0.0,0.0,0.07933744467823109,-0.0031573369875545374,-0.5239075254256056
107.0,0.09536512170723574,0.0,0.0,0.07796729038833483,-0.002365713892336776,-0.5961528736087139
108.0,0.09536512170723574,0.0,0.0,0.08011628022345776,-0.003823811787606788,-0.6089807397266871
109.0,0.09536512170723574,0.0,0.0,0.0879363495626037,-0.009277549927701585,-0.5808469644235308
110.0,0.09536512170723574,0.0,0.0,0.0913726546161245,-0.01153307060648777,-0.6067116340305576
111.0,0.09536512170723574,0.0,0.0,0.08945101424457066,-0.010199384207710483,-0.6450064303501275
112.0,0.09536512170723574,0.0,0.0,0.08638662840374958,-0.0078938790406091,-0.6690995790993751
113.0,0.09536512170723574,0.0,0.0,0.08059140143638538,-0.0033110736282275363,-0.6567871304373257
114.0,0.09536512170723574,0.0,0.0,0.08359948321186296,-0.005630213215004837,-0.6349859961035562
115.0,0.09536512170723574,0.0,0.0,0.07612274689995245,-0.00012150904994939239,-0.7166529949998295
116.0,0.09536512170723574,0.0,0.0,0.08381596472169105,-0.006823559830505068,-0.7703098246119033
117.0,0.09536512170723574,0.0,0.0,0.0738580967742141,0.0028382571967495865,-0.8146359023887882
118.0,0.09536512170723574,0.0,0.0,0.07290954664764548,0.0038439615939566364,-0.8048781984629114
119.0,0.09536512170723574,0.0,0.0,0.07456181018551562,0.0021260383947313876,-0.7796368645042606
120.0,0.09536512170723574,0.0,0.0,0.07964264783775306,-0.002896589528424345,-0.7571521852590212
121.0,0.09536512170723574,0.0,0.0,0.08458498128625297,-0.0075673203387936865,-0.6995466954908611
122.0,0.09536512170723574,0.0,0.0,0.0845029654148842,-0.007498302853276419,-0.7816800821201018
123.0,0.09536512170723574,0.0,0.0,0.08065596348045845,-0.0036798020125348436,-0.8177315171806453
124.0,0.09536512170723574,0.0,0.0,0.087484970936392,-0.010965339135243467,-0.8238955385449717
125.0,0.09536512170723574,0.0,0.0,0.08259608931419125,-0.005684766704694814,-0.8586874362175766
126.0,0.09536512170723574,0.0,0.0,0.08618600448309394,-0.009843601072572341,-0.9120431191726198
127.0,0.09536512170723574,0.0,0.0,0.07704326912266148,0.0019670543530117598,-0.900730486657797
128.0,0.09536512170723574,0.0,0.0,0.08349236464467827,-0.006172029606131243,-0.9515872275146866
129.0,0.09536512170723574,0.0,0.0,0.08801681090337228,-0.01252020793150328,-0.9765718748717759
130.0,0.09536512170723574,0.0,0.0,0.07818645130602443,0.002028387186934346,-1.0427713745094414
131.0,0.09536512170723574,0.0,0.0,0.07551914510135219,0.006601432155870613,-1.0401599194479692
132.0,0.09536512170723574,0.0,0.0,0.07681744426036193,0.004388820307781937,-1.0146811452491173
133.0,0.09536512170723574,0.0,0.0,0.07566096665196527,0.006249452642921678,-1.0653836494697646
134.0,0.09536512170723574,0.0,0.0,0.07485559702285424,0.007704892209660849,-1.1269768110289526
135.0,0.09536512170723574,0.0,0.0,0.08011140273464686,-0.003349372936762386,-1.1057710657589068
136.0,0.09536512170723574,0.0,0.0,0.08076865764867325,-0.004659367859047385,-1.1470777674420671
137.0,0.09536512170723574,0.0,0.0,0.07887151740512635,-0.0004532227014674862,-1.176515439914081
138.0,0.09536512170723574,0.0,0.0,0.08225633985155724,-0.00858848572906431,-1.1375393639886913
139.0,0.09536512170723574,0.0,0.0,0.07688827920128931,0.0030164019529731797,-1.2091242443030867
140.0,0.09536512170723574,0.0,0.0,0.07801086310419073,4.9060645015803e-05,-1.249257982100398
141.0,0.09536512170723574,0.0,0.0,0.07770496849190936,0.0009673940334386828,-1.253018248218488
142.0,0.09536512170723574,0.0,0.0,0.08016094637485513,-0.006499279993637541,-1.2433126642986294
143.0,0.09536512170723574,0.0,0.0,0.07958271999714839,-0.004797191031948837,-1.2739707354717553
144.0,0.09536512170723574,0.0,0.0,0.07860534920078127,-0.0016017223563226158,-1.2694475820491906
145.0,0.09536512170723574,0.0,0.0,0.07641116372079919,0.005457743227788697,-1.378959190991299
146.0,0.09536512170723574,0.0,0.0,0.07861471082531893,-0.0058875537758717195,-1.3173474423918685
147.0,0.09536512170723574,0.0,0.0,0.07881382517443002,-0.006656278879586103,-1.2650138017317352
148.0,0.09536512170723574,0.0,0.0,0.07909786569080854,-0.007556042395973794,-1.3390183195867769
149.0,0.09536512170723574,0.0,0.0,0.07725903788784438,0.0002349528461651415,-1.3066248615167018
150.0,0.09536512170723574,0.0,0.0,0.07436176357632969,0.01094603290544477,-1.309511016572393
151.0,0.09536512170723574,0.0,0.0,0.07394956005262067,0.012487566834792588,-1.316808657911847
152.0,0.09536512170723574,0.0,0.0,0.07624136180750522,0.003659156629756209,-1.2882341165101039
153.0,0.09536512170723574,0.0,0.0,0.07594712761372972,0.004672602493098118,-1.2635104076107146
154.0,0.09536512170723574,0.0,0.0,0.07546150010183239,0.006202921075394314,-1.291775119030354
155.0,0.09536512170723574,0.0,0.0,0.07314380927973897,0.014292736435119146,-1.3023159092755383
156.0,0.09536512170723574,0.0,0.0,0.0742080952826977,0.010424333599003717,-1.2103518644931164
157.0,0.09536512170723574,0.0,0.0,0.07285794092241904,0.014006496542988925,-1.22323264197728
158.0,0.09536512170723574,0.0,0.0,0.07338651742833925,0.012547428698738018,-1.2438541519574347
159.0,0.09536512170723574,0.0,0.0,0.07944292226448958,-0.005312179551198646,-1.2085573752837346
160.0,0.09536512170723574,0.0,0.0,0.07962651469861477,-0.005796641933373111,-1.1847787108896475
161.0,0.09536512170723574,0.0,0.0,0.08037014541127742,-0.007626409378538683,-1.2189854864005958
162.0,0.09536512170723574,0.0,0.0,0.08183477329144971,-0.011616329758999271,-1.2280195422009885
163.0,0.09536512170723574,0.0,0.0,0.08105539701852704,-0.009432372189445367,-1.2275927269222784
164.0,0.09536512170723574,0.0,0.0,0.0803507952069838,-0.007460605595727063,-1.1978342496838457
165.0,0.09536512170723574,0.0,0.0,0.08471535630649565,-0.018615326929544145,-1.224036547554535
166.0,0.09536512170723574,0.0,0.0,0.08503011846869306,-0.019486373583404642,-1.1575377777881188
167.0,0.09536512170723574,0.0,0.0,0.07854000994558147,-0.0046860350519488045,-1.233477405111056
168.0,0.09536512170723574,0.0,0.0,0.08074864562214895,-0.010983411097667085,-1.1920625842723005
169.0,0.09536512170723574,0.0,0.0,0.07916592237789852,-0.00700617189622178,-1.2586770429589282
170.0,0.09536512170723574,0.0,0.0,0.07635197519173935,0.0017147611765355375,-1.1927285631135318
171.0,0.09536512170723574,0.0,0.0,0.07993888206661003,-0.00731631145393468,-1.232360746485516
172.0,0.09536512170723574,0.0,0.0,0.08045402480320805,-0.008779877961854407,-1.208496845347818
173.0,0.09536512170723574,0.0,0.0,0.08009692757764528,-0.007837744494027634,-1.1802868383125695
174.0,0.09536512170723574,0.0,0.0,0.07958907779906538,-0.006604053202461728,-1.1441856637797194
175.0,0.09536512170723574,0.0,0.0,0.07729706949146566,-0.001561409640826801,-1.1528048577230425
176.0,0.09536512170723574,0.0,0.0,0.07892550866636974,-0.005227697884491437,-1.1927658766986033
177.0,0.09536512170723574,0.0,0.0,0.07660636128595076,0.0006120597258931415,-1.1853455504936334
178.0,0.09536512170723574,0.0,0.0,0.07760737795500305,-0.0018550364609217916,-1.1693021094561602
179.0,0.09536512170723574,0.0,0.0,0.07678969976506969,7.092587934698531e-05,-1.1931868167874748
180.0,0.09536512170723574,0.0,0.0,0.07556303666675004,0.003163534367208366,-1.1719312736265817
181.0,0.09536512170723574,0.0,0.0,0.07847704849200408,-0.003750619357977031,-1.140448980703866
182.0,0.09536512170723574,0.0,0.0,0.07599596354716215,0.0016543058434307862,-1.167192001757505
183.0,0.09536512170723574,0.0,0.0,0.07202159638411948,0.0109609038157313,-1.1713739666053071
184.0,0.09536512170723574,0.0,0.0,0.07645584564349223,0.00045600436716524036,-1.1596573037355578
185.0,0.09536512170723574,0.0,0.0,0.0795693480245871,-0.006685284377631527,-1.1531508977617264
186.0,0.09536512170723574,0.0,0.0,0.07920538062406687,-0.005865078685964982,-1.0594063028432579
187.0,0.09536512170723574,0.0,0.0,0.07777985782700134,-0.0033248778470856065,-1.0236979088302944
188.0,0.09536512170723574,0.0,0.0,0.08046199312973218,-0.007728173183605424,-1.050278141368014
189.0,0.09536512170723574,0.0,0.0,0.08018901881375902,-0.007251986056405817,-1.021335075543342
190.0,0.09536512170723574,0.0,0.0,0.07387323586919704,0.0030617831020249,-1.0112834631518584
191.0,0.09536512170723574,0.0,0.0,0.07804378808224652,-0.003597556628625896,-1.028192751827144
192.0,0.09536512170723574,0.0,0.0,0.0753604073564587,0.000852684410580673,-1.0722336051685604
193.0,0.09536512170723574,0.0,0.0,0.072593518163143,0.005934788519684286,-1.062334321153729
194.0,0.09536512170723574,0.0,0.0,0.07660678823505834,-0.0012659527013000318,-1.0129044131683298
195.0,0.09536512170723574,0.0,0.0,0.07858477575477846,-0.004435719643175169,-0.9770094840769787
196.0,0.09536512170723574,0.0,0.0,0.07777335444669467,-0.003233710368315265,-0.9981707162949411
197.0,0.09536512170723574,0.0,0.0,0.07868400249129792,-0.004646270527497207,-1.0258297880184748
198.0,0.09536512170723574,0.0,0.0,0.08186836412885001,-0.00989925096045106,-1.0349584043478959
199.0,0.09536512170723574,0.0,0.0,0.07590632976927372,0.0001414597198155284,-0.9851201889043295
200.0,0.09536512170723574,0.0,0.0,0.07525224981383426,0.0011275424880244729,-0.9665509789964541
201.0,0.09536512170723574,0.0,0.0,0.07180679179024455,0.006118158269915601,-0.9855543277712202
202.0,0.09536512170723574,0.0,0.0,0.07379525766260499,0.0031175447872511695,-0.9937800580720478
203.0,0.09536512170723574,0.0,0.0,0.07010575384219125,0.008785749219019597,-1.0040679142419395
204.0,0.09536512170723574,0.0,0.0,0.06904260847213518,0.010456409198215975,-0.9806002573704271
205.0,0.09536512170723574,0.0,0.0,0.07535203866487074,0.0010370949175292493,-0.9924870832430577
206.0,0.09536512170723574,0.0,0.0,0.07607777685789716,-7.471368175592636e-05,-1.0397765821413196
207.0,0.09536512170723574,0.0,0.0,0.07500209825592093,0.0017568906353984087,-1.1160381351730897
208.0,0.09536512170723574,0.0,0.0,0.08012138559444716,-0.008713346236867193,-1.1102076905078573
209.0,0.09536512170723574,0.0,0.0,0.07895860764715534,-0.006369896281518151,-1.1428159135882503
210.0,0.09536512170723574,0.0,0.0,0.08122497565641516,-0.011338052336419425,-1.20890570466292
211.0,0.09536512170723574,0.0,0.0,0.08156291691843504,-0.012230747537670169,-1.199138364620761
212.0,0.09536512170723574,0.0,0.0,0.08298467396806732,-0.015878413037065754,-1.2209706848328272
213.0,0.09536512170723574,0.0,0.0,0.07865779708292772,-0.004018461797084434,-1.262895244390179
214.0,0.09536512170723574,0.0,0.0,0.07805866775495877,-0.0021344948086268927,-1.3011311703463952
215.0,0.09536512170723574,0.0,0.0,0.08109900017541397,-0.013134342703892753,-1.245858149461812
216.0,0.09536512170723574,0.0,0.0,0.07312238566196713,0.01054364406291513,-1.2989010975863051
217.0,0.09536512170723574,0.0,0.0,0.07280844261177094,0.011669696776862117,-1.3632163546988554
218.0,0.09536512170723574,0.0,0.0,0.07584444608351473,-0.002745331280549117,-1.3441825539086065
219.0,0.09536512170723574,0.0,0.0,0.07685485108342466,-0.0071274543771307,-1.2951165696066331
220.0,0.09536512170723574,0.0,0.0,0.07571754845548946,-0.0031070497380066295,-1.31844829838298
221.0,0.09536512170723574,0.0,0.0,0.08035440057691812,-0.021090180318901846,-1.2607075351137231
222.0,0.09536512170723574,0.0,0.0,0.07732732332791427,-0.011643122905708823,-1.2927386142693906
223.0,0.09536512170723574,0.0,0.0,0.07445574639102798,-0.0015833901492545606,-1.2788137404366677
224.0,0.09536512170723574,0.0,0.0,0.07660338573747152,-0.008728535892758215,-1.3041724601941604
225.0,0.09536512170723574,0.0,0.0,0.07567811697937014,-0.005340846351999769,-1.247740087524802
226.0,0.09536512170723574,0.0,0.0,0.0790906212741592,-0.01553397650833246,-1.222597140447071
227.0,0.09536512170723574,0.0,0.0,0.07448604857701892,-0.00284882124103605,-1.2489501184822107
228.0,0.09536512170723574,0.0,0.0,0.07214565193620931,0.004170130642579584,-1.266979107733953
229.0,0.09536512170723574,0.0,0.0,0.06858626856106878,0.015522967398283552,-1.22924431179438
230.0,0.09536512170723574,0.0,0.0,0.06976255572611914,0.012213994345721364,-1.259416430724513
231.0,0.09536512170723574,0.0,0.0,0.07485398155288697,-0.0036052727524855666,-1.2368612629867575
232.0,0.09536512170723574,0.0,0.0,0.0738189831330687,-0.0006219455955810047,-1.2378437702567757
233.0,0.09536512170723574,0.0,0.0,0.07488171920634101,-0.0036949720780231673,-1.180265190430508
234.0,0.09536512170723574,0.0,0.0,0.07798408576811644,-0.011230915587194414,-1.2196401058593138
235.0,0.09536512170723574,0.0,0.0,0.07921367501008396,-0.014587337181374796,-1.158926716473776
236.0,0.09536512170723574,0.0,0.0,0.07710370280664439,-0.009757431773503319,-1.1740033572978572
237.0,0.09536512170723574,0.0,0.0,0.07866714898952666,-0.013488646404861492,-1.1361531347732454
238.0,0.09536512170723574,0.0,0.0,0.07885925516486023,-0.013902442827509525,-1.1317803544713418
239.0,0.09536512170723574,0.0,0.0,0.08102477239662285,-0.01851405750581541,-1.1638924035126768
240.0,0.09536512170723574,0.0,0.0,0.07750038820906743,-0.010335981959591605,-1.198332692254088
241.0,0.09536512170723574,0.0,0.0,0.07673960320426824,-0.008388746897657597,-1.1925472794358727
242.0,0.09536512170723574,0.0,0.0,0.07954273934540924,-0.015442722805727583,-1.1590926926452005
243.0,0.09536512170723574,0.0,0.0,0.08045890924237382,-0.01754086265430263,-1.1532890690709563
244.0,0.09536512170723574,0.0,0.0,0.07992325569092214,-0.016333309781147637,-1.1238419981553058
245.0,0.09536512170723574,0.0,0.0,0.07965968407489248,-0.01578340513503393,-1.1084566442920003
246.0,0.09536512170723574,0.0,0.0,0.07571260188366942,-0.00786336057214613,-1.1072924346528732
247.0,0.09536512170723574,0.0,0.0,0.07177595497848964,1.276286419956904e-05,-1.0688424366414297
248.0,0.09536512170723574,0.0,0.0,0.06910930447780116,0.004871446062935719,-1.0584507512422798
249.0,0.09536512170723574,0.0,0.0,0.07533489628081314,-0.006197409469317109,-1.0416208177548463
250.0,0.09536512170723574,0.0,0.0,0.07916750898961136,-0.012751012600020095,-1.1006374247345967
251.0,0.09536512170723574,0.0,0.0,0.0736716461184296,-0.001935915066611794,-1.060744322622772
252.0,0.09536512170723574,0.0,0.0,0.0718418632000617,0.0013349012174141087,-1.0794032288818203
253.0,0.09536512170723574,0.0,0.0,0.07258494722684172,-5.357654858683097e-05,-1.0312909005211173
254.0,0.09536512170723574,0.0,0.0,0.07565108060089905,-0.00517440287139672,-1.0468687992706984
255.0,0.09536512170723574,0.0,0.0,0.07220898105798051,0.0007829646099957073,-1.0510460669146455
256.0,0.09536512170723574,0.0,0.0,0.06966353361030438,0.005231256843130426,-1.0603910591591585
257.0,0.09536512170723574,0.0,0.0,0.07158428735072798,0.0018006711283549098,-1.07397323476146
258.0,0.09536512170723574,0.0,0.0,0.07653025162924952,-0.007321617624074852,-0.9995820906772074
259.0,0.09536512170723574,0.0,0.0,0.06987638306655711,0.0030316494822305706,-0.9794752799132473
260.0,0.09536512170723574,0.0,0.0,0.07712783304509714,-0.0077677060997696085,-0.9273151126329539
261.0,0.09536512170723574,0.0,0.0,0.08509479512259963,-0.018390762491933943,-0.9497592056488195
262.0,0.09536512170723574,0.0,0.0,0.08666786351142276,-0.02058939482336212,-0.9841046516198386
263.0,0.09536512170723574,0.0,0.0,0.07842220253788079,-0.008185703345341123,-0.9101136205387635
264.0,0.09536512170723574,0.0,0.0,0.07423344497699945,-0.0027961502206552864,-0.9256173223736166
265.0,0.09536512170723574,0.0,0.0,0.07237442894883993,-0.0003261073915069839,-0.9657290771123593
266.0,0.09536512170723574,0.0,0.0,0.0728286336149554,-0.0009828505304819003,-0.9803649307462814
267.0,0.09536512170723574,0.0,0.0,0.07359998037698434,-0.002133804079342199,-1.0125282857221283
268.0,0.09536512170723574,0.0,0.0,0.07863892067035375,-0.01020205430615876,-0.9786886157833201
269.0,0.09536512170723574,0.0,0.0,0.07382851313376128,-0.0030502291159143846,-0.980971811269738
270.0,0.09536512170723574,0.0,0.0,0.07651128884720229,-0.007058550673757511,-0.9971645529222893
271.0,0.09536512170723574,0.0,0.0,0.08149996803546278,-0.014779716651133007,-0.9701980965176433
272.0,0.09536512170723574,0.0,0.0,0.08420899879239811,-0.018734417192382585,-1.0157419429686325
273.0,0.09536512170723574,0.0,0.0,0.08785509160256876,-0.02461444188760075,-1.0799590197542905
274.0,0.09536512170723574,0.0,0.0,0.08336404104612663,-0.016211538624745628,-1.0440276040293033
275.0,0.09536512170723574,0.0,0.0,0.08787727696852232,-0.023971777970568903,-1.0097216166561291
276.0,0.09536512170723574,0.0,0.0,0.08895062584246693,-0.02567971467919811,-1.1200896665284494
277.0,0.09536512170723574,0.0,0.0,0.0811932657023664,-0.009649690593318008,-1.1183029252919725
278.0,0.09536512170723574,0.0,0.0,0.08380071072656542,-0.015013324975021128,-1.1037924486568933
